Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",20y 217d,52 (10-0-42 19.23%),8 (0.15),←,
4,"Bastinac, Ryan",26y 24d,153 (73-0-80 47.71%),86 (0.56),32 (6-0-26 18.75%),20 (0.63)
9,"Beams, Dayne",27y 154d,141 (80-2-59 57.45%),138 (0.98),31 (4-0-27 12.90%),20 (0.65)
13,"Berry, Jarrod",19y 161d,14 (2-0-12 14.29%),6 (0.43),←,
20,"Cox, Cedric",19y 331d,3 (0-0-3 0.00%),,←,
26,"Cutler, Tom",22y 146d,45 (11-0-34 24.44%),20 (0.44),←,
30,"Hipwood, Eric",19y 306d,26 (5-0-21 19.23%),37 (1.42),←,
1,"Keays, Ben",20y 143d,24 (3-0-21 12.50%),9 (0.38),←,
35,"Lester, Ryan",24y 324d,96 (28-0-68 29.17%),42 (0.44),←,
12,"Martin, Stefan",30y 241d,130 (30-1-99 23.46%),39 (0.30),73 (16-0-57 21.92%),16 (0.22)
36,"Mathieson, Rhys",20y 187d,18 (4-0-14 22.22%),12 (0.67),←,
32,"Mayes, Sam",23y 57d,90 (25-0-65 27.78%),26 (0.29),←,
6,"McCluggage, Hugh",19y 135d,13 (2-0-11 15.38%),5 (0.38),←,
25,"McStay, Daniel",22y 22d,55 (11-0-44 20.00%),31 (0.56),←,
10,"Rich, Daniel",27y 39d,159 (50-1-108 31.76%),97 (0.61),←,
18,"Robertson, Nick",22y 43d,42 (6-0-36 14.29%),7 (0.17),←,
38,"Rockliff, Tom",27y 144d,148 (44-0-104 29.73%),77 (0.52),←,
23,"Schache, Josh",19y 329d,24 (2-0-22 8.33%),24 (1.00),←,
28,"Taylor, Lewis",22y 149d,79 (16-0-63 20.25%),59 (0.75),←,
14,"Walker, Josh",24y 246d,54 (23-1-30 43.52%),63 (1.17),21 (4-0-17 19.05%),28 (1.33)
29,"Witherden, Alex",18y 309d,4 (1-0-3 25.00%),,←,
15,"Zorko, Dayne",28y 157d,117 (35-0-82 29.91%),126 (1.08),←,
Totals,Totals,23y 26d,1487 (461-5-1021 31.00%),912 (0.61),,
C,"Fagan, Chris",56y 23d,16 (3-0-13 18.75%),,←,
