Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Akermanis, Jason",9,1,3,12,1,,,1.0,,,,,2.0,,,,,,,,,,
10,"Ashcroft, Marcus",13,2,6,19,1,,,2.0,,,,,3.0,1.0,1.0,,,,,,,,
36,"Bartlett, Trent",7,7,3,10,,3.0,,1.0,,,,,,,,,,,,,,,
25,"Bews, Andrew",6,1,4,10,,,,4.0,,,,,2.0,1.0,,,,,,,,,
1,"Champion, Richard",8,2,6,14,,1.0,,4.0,,,,,1.0,,,,,,,,,,
5,"Chapman, Nathan",2,,2,4,,,,,,,,,1.0,1.0,,,,,,,,,
16,"Clarke, Matthew",7,5,11,18,,,15.0,1.0,,,,,3.0,4.0,,,,,,,,,
6,"Fletcher, Adrian",16,4,13,29,,1.0,,4.0,,,,,1.0,1.0,2.0,,,,,,,,
8,"Gowers, Andrew",11,6,2,13,,,,4.0,,,,,1.0,2.0,,,,,,,,,
32,"Hart, Shaun",18,5,6,24,2,1.0,1.0,2.0,,,,,,,,,,,,,,,
21,"Hodges, Shane",,,,,,,,1.0,,,,,,,,,,,,,,,
41,"Kennedy, Matthew",2,,,2,,,,2.0,,,,,1.0,,,,,,,,,,
44,"Lappin, Nigel",10,3,7,17,1,1.0,,1.0,,,,,,,,,,,,,,,
23,"Leppitsch, Justin",4,1,,4,,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,
2,"McAdam, Gilbert",10,4,3,13,1,1.0,1.0,4.0,,,,,,,,,,,,,,,
7,"McIvor, Scott",10,3,3,13,,,1.0,2.0,,,,,2.0,4.0,,,,,,,,,
4,"McRae, Craig",7,2,4,11,3,,,4.0,,,,,1.0,1.0,,,,,,,,,
24,"Merrett, Roger",8,3,,8,4,1.0,3.0,3.0,,,,,3.0,2.0,,,,,,,,,
22,"Scott, Chris",9,2,6,15,,,,,,,,,1.0,2.0,,,,,,,,,
3,"Voss, Michael",14,4,14,28,3,,,3.0,,,,,,,3.0,,,,,,,,
33,"White, Darryl",13,5,4,17,,3.0,3.0,3.0,,,,,3.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,60,97,281,16,14.0,25.0,46.0,,,,,26.0,23.0,6.0,,,,,,,,
Opposition,Opposition,185,73,86,271,13,11.0,12.0,17.0,,,,,23.0,23.0,,,,,,,,,
