Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",14,6,8,22,,,,3.0,8.0,3.0,,1.0,1.0,1.0,,11.0,12.0,1.0,,1.0,,1.0,96.0
17,"Beams, Claye",13,6,6,19,,,,2.0,2.0,6.0,3.0,1.0,,,,5.0,16.0,,,1.0,,,80.0
43,"Bewick, Rohan",8,4,2,10,3,1.0,,1.0,,1.0,,2.0,,,,5.0,5.0,2.0,2.0,,,,83.0
20,"Black, Simon",11,3,14,25,1,1.0,,4.0,1.0,4.0,1.0,4.0,1.0,2.0,,11.0,16.0,,,1.0,,,82.0
16,"Brown, Jonathan",9,6,6,15,2,,,1.0,,2.0,,1.0,1.0,1.0,,8.0,8.0,2.0,2.0,4.0,,,95.0
47,"Crisp, Jack",1,,4,5,,,,3.0,,1.0,,,,,,2.0,3.0,,,,,,74.0
6,"Green, Josh",11,6,3,14,,2.0,,3.0,1.0,6.0,1.0,2.0,1.0,1.0,,3.0,11.0,,,,1.0,1.0,88.0
11,"Hanley, Pearce",16,6,11,27,,1.0,,1.0,7.0,3.0,,2.0,1.0,,,3.0,20.0,,,2.0,1.0,,85.0
2,"Harwood, Ryan",7,4,9,16,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,6.0,10.0,,,1.0,1.0,,84.0
22,"Hudson, Ben",7,3,9,16,1,,17.0,3.0,1.0,3.0,5.0,4.0,1.0,2.0,,11.0,5.0,1.0,,2.0,,,80.0
35,"Lester, Ryan",11,3,9,20,,,,,5.0,,,2.0,,1.0,,4.0,16.0,,,10.0,1.0,,98.0
19,"Lisle, Jordan",7,5,6,13,1,,2.0,,,2.0,,1.0,3.0,1.0,,5.0,7.0,1.0,,2.0,,,82.0
36 ↓,"Maguire, Matt",3,1,,3,,,,,3.0,,,1.0,,,,1.0,2.0,,,3.0,,,20.0
21,"Merrett, Daniel",7,4,6,13,,,,3.0,2.0,,,,,,,6.0,7.0,2.0,,17.0,,,100.0
24,"Patfull, Joel",8,5,6,14,,,,3.0,2.0,2.0,1.0,4.0,,3.0,,5.0,9.0,1.0,,6.0,,,100.0
31,"Polkinghorne, James",7,3,4,11,1,,,1.0,,1.0,,4.0,,1.0,,3.0,8.0,,1.0,1.0,,,79.0
29,"Raines, Andrew",13,1,9,22,1,,,6.0,2.0,4.0,4.0,3.0,2.0,1.0,,8.0,15.0,,,1.0,,1.0,94.0
30,"Redden, Jack",14,3,16,30,,1.0,2.0,9.0,2.0,5.0,7.0,3.0,2.0,1.0,,15.0,16.0,,,,,3.0,83.0
10,"Rich, Daniel",14,5,8,22,2,2.0,,1.0,,5.0,3.0,3.0,3.0,1.0,3.0,11.0,12.0,1.0,1.0,1.0,,,74.0
38,"Rockliff, Tom",11,6,5,16,1,3.0,,4.0,,3.0,4.0,3.0,1.0,2.0,,8.0,7.0,2.0,2.0,4.0,,,89.0
26 ↑,"Yeo, Elliot",4,2,8,12,,,,1.0,4.0,,,2.0,,,,7.0,4.0,,,1.0,,1.0,48.0
15,"Zorko, Dayne",8,5,14,22,,1.0,,6.0,1.0,4.0,3.0,5.0,1.0,2.0,1.0,11.0,12.0,,,1.0,4.0,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,87,163,367,13,17.0,21.0,56.0,42.0,56.0,33.0,51.0,19.0,21.0,4.0,149.0,221.0,13.0,8.0,59.0,8.0,7.0,
Opposition,Opposition,217,102,112,329,12,13.0,48.0,51.0,39.0,58.0,34.0,45.0,21.0,19.0,2.0,129.0,195.0,9.0,11.0,43.0,8.0,7.0,
