Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",28y 346d,223 (95-1-127 42.83%),153 (0.69),←,
3,"Deledio, Brett",20y 45d,53 (21-1-31 40.57%),25 (0.47),←,
10,"Edwards, Shane",18y 220d,5 (0-1-4 10.00%),1 (0.20),←,
41,"Foley, Nathan",21y 267d,37 (12-1-24 33.78%),6 (0.16),←,
43,"Howat, Cameron",22y 123d,12 (3-1-8 29.17%),7 (0.58),←,
23,"Jackson, Daniel",21y 38d,26 (6-1-19 25.00%),10 (0.38),←,
17,"Johnson, Kane",29y 79d,190 (82-1-107 43.42%),68 (0.36),86 (27-1-58 31.98%),24 (0.28)
46,"King, Jake",23y 68d,7 (0-1-6 7.14%),1 (0.14),←,
18,"Kingsley, Kent",28y 249d,124 (64-2-58 52.42%),238 (1.92),2 (0-1-1 25.00%),1 (0.50)
1,"Newman, Chris",25y 15d,99 (31-1-67 31.82%),10 (0.10),←,
26,"Pattison, Adam",21y 89d,24 (10-1-13 43.75%),4 (0.17),←,
15,"Pettifer, Kayne",25y 131d,91 (35-1-55 39.01%),97 (1.07),←,
6,"Polak, Graham",22y 351d,83 (40-1-42 48.80%),14 (0.17),10 (0-1-9 5.00%),5 (0.50)
14,"Polo, Dean",20y 301d,24 (9-1-14 39.58%),7 (0.29),←,
4,"Raines, Andrew",21y 86d,39 (14-1-24 37.18%),1 (0.03),←,
12,"Richardson, Matthew",32y 75d,244 (103-1-140 42.42%),714 (2.93),←,
25,"Schulz, Jay",22y 45d,46 (13-1-32 29.35%),43 (0.93),←,
30,"Tambling, Richard",20y 263d,42 (18-1-23 44.05%),33 (0.79),←,
36,"Thursfield, Will",21y 44d,10 (2-1-7 25.00%),,←,
32,"Tivendale, Greg",28y 44d,175 (69-1-105 39.71%),115 (0.66),←,
21,"Tuck, Shane",25y 160d,57 (21-1-35 37.72%),27 (0.47),←,
35,"White, Matt",20y 48d,14 (5-1-8 39.29%),3 (0.21),←,
Totals,Totals,23y 240d,1625 (653-23-949 40.18%),1577 (0.97),,
C,"Wallace, Terry",48y 171d,202 (100-3-99 50.25%),,54 (21-1-32 39.81%),
