Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",21,9,2,23,2,4.0,,4.0,1.0,8.0,3.0,4.0,1.0,1.0,,7.0,16.0,1.0,2.0,,2.0,1.0,88.0
21,"Barlow, Michael",10,5,22,32,1,1.0,,5.0,2.0,6.0,4.0,2.0,1.0,,,12.0,17.0,,,1.0,,1.0,85.0
6,"Broughton, Greg",12,4,7,19,,,,2.0,5.0,1.0,,4.0,1.0,,,5.0,13.0,,,1.0,,,85.0
30,"Clarke, Zac",5,4,8,13,1,1.0,18.0,4.0,,3.0,1.0,1.0,3.0,,,6.0,7.0,1.0,1.0,1.0,,1.0,90.0
15,"Crowley, Ryan",7,2,3,10,2,2.0,,3.0,1.0,1.0,,2.0,3.0,2.0,,7.0,4.0,1.0,1.0,1.0,,,93.0
41,"Duffield, Paul",8,2,10,18,,1.0,,3.0,2.0,1.0,1.0,2.0,,1.0,,1.0,17.0,,,,,,85.0
28,"Faulks, Peter",2,3,11,13,,,,1.0,,,,3.0,,2.0,,6.0,7.0,1.0,,6.0,,,78.0
7,"Fyfe, Nat",8,8,12,20,,,,5.0,,5.0,1.0,3.0,,,,9.0,11.0,2.0,1.0,3.0,3.0,2.0,85.0
14,"Grover, Antoni",6,2,4,10,,,,2.0,3.0,,,1.0,2.0,1.0,,6.0,4.0,,,,,,86.0
32,"Hill, Stephen",5,3,7,12,,1.0,,2.0,,,2.0,2.0,,1.0,,5.0,8.0,,,3.0,1.0,,91.0
19 ↑,"Hinkley, Clayton",3,2,1,4,,,,1.0,,2.0,,1.0,,,,,4.0,,,,,,33.0
5,"Ibbotson, Garrick",14,7,5,19,,,,1.0,4.0,1.0,1.0,2.0,,1.0,,3.0,15.0,1.0,,1.0,2.0,,81.0
37,"Johnson, Michael",10,5,4,14,1,,,2.0,2.0,,,1.0,,,,2.0,12.0,1.0,,1.0,1.0,,85.0
34 ↓,"Lower, Nick",2,1,2,4,,,,1.0,,,,2.0,,2.0,,2.0,2.0,,,,,,56.0
23,"Mayne, Chris",4,3,12,16,,1.0,,6.0,1.0,1.0,2.0,,1.0,,,7.0,10.0,,1.0,,,1.0,83.0
18,"McPharlin, Luke",7,1,7,14,,1.0,,2.0,1.0,,,3.0,1.0,1.0,,6.0,8.0,,,2.0,3.0,,94.0
13,"Mzungu, Tendai",9,3,8,17,1,,,11.0,3.0,4.0,3.0,1.0,3.0,,,5.0,12.0,,,2.0,3.0,1.0,87.0
29,"Pavlich, Matthew",17,3,11,28,1,,,4.0,2.0,7.0,4.0,3.0,3.0,1.0,,8.0,20.0,1.0,,3.0,1.0,1.0,83.0
46,"Pearce, Clancee",7,3,2,9,,,,4.0,,2.0,,,1.0,,,3.0,5.0,,1.0,1.0,,,89.0
31,"Sandilands, Aaron",4,5,11,15,2,,24.0,3.0,,,3.0,3.0,1.0,1.0,,13.0,3.0,4.0,2.0,3.0,,1.0,76.0
36,"Silvagni, Alex",13,9,4,17,1,,,3.0,4.0,5.0,,2.0,2.0,1.0,,7.0,10.0,3.0,1.0,4.0,,,90.0
8,"Suban, Nick",5,3,3,8,,,,4.0,2.0,1.0,,,,,,1.0,8.0,,,1.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,87,156,335,12,13.0,42.0,73.0,33.0,48.0,25.0,42.0,23.0,15.0,,121.0,213.0,16.0,10.0,34.0,16.0,10.0,
Opposition,Opposition,232,110,169,401,16,19.0,32.0,71.0,33.0,56.0,43.0,43.0,15.0,23.0,6.0,143.0,261.0,7.0,12.0,47.0,27.0,9.0,
