Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 156d,67 (36-2-29 55.22%),4 (0.06),←,
25,"Chaplin, Troy",29y 146d,199 (92-1-106 46.48%),14 (0.07),59 (37-0-22 62.71%),4 (0.07)
9,"Cotchin, Trent",25y 103d,146 (72-2-72 50.00%),91 (0.62),←,
3,"Deledio, Brett",28y 92d,225 (99-5-121 45.11%),158 (0.70),←,
5,"Ellis, Brandon",21y 350d,80 (45-1-34 56.88%),30 (0.38),←,
22,"Gordon, Nathan",25y 157d,23 (15-0-8 65.22%),19 (0.83),21 (13-0-8 61.90%),18 (0.86)
6,"Grigg, Shaun",27y 91d,139 (68-2-69 49.64%),64 (0.46),96 (50-2-44 53.13%),54 (0.56)
2,"Grimes, Dylan",24y 3d,57 (32-0-25 56.14%),2 (0.04),←,
16,"Hampson, Shaun",27y 120d,76 (39-1-36 51.97%),33 (0.43),13 (5-0-8 38.46%),1 (0.08)
14,"Houli, Bachar",27y 68d,129 (64-3-62 50.78%),29 (0.22),103 (54-2-47 53.40%),20 (0.19)
28,"Hunt, Taylor",24y 256d,78 (59-0-19 75.64%),20 (0.26),15 (10-0-5 66.67%),1 (0.07)
48,"Lambert, Kane",23y 235d,5 (4-0-1 80.00%),1 (0.20),←,
35,"Lennon, Ben",20y 14d,9 (4-0-5 44.44%),5 (0.56),←,
20,"Maric, Ivan",29y 196d,146 (84-1-61 57.88%),54 (0.37),69 (41-1-27 60.14%),26 (0.38)
4,"Martin, Dustin",24y 23d,123 (59-2-62 48.78%),130 (1.06),←,
36,"McDonough, Matt",21y 174d,10 (2-0-8 20.00%),1 (0.10),←,
33,"McIntosh, Kamdyn",21y 107d,15 (10-0-5 66.67%),5 (0.33),←,
26,"Miles, Anthony",23y 141d,38 (20-0-18 52.63%),11 (0.29),28 (19-0-9 67.86%),10 (0.36)
1,"Newman, Chris",33y 62d,260 (100-5-155 39.42%),49 (0.19),←,
18,"Rance, Alex",25y 283d,122 (55-2-65 45.90%),8 (0.07),←,
8,"Riewoldt, Jack",26y 261d,172 (76-4-92 45.35%),422 (2.45),←,
31,"Vlastuin, Nick",21y 91d,53 (31-0-22 58.49%),14 (0.26),←,
Totals,Totals,25y 76d,2172 (1066-31-1075 49.08%),1164 (0.54),,
C,"Hardwick, Damien",42y 335d,127 (61-2-64 48.82%),,←,
