Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Baird, John",6,6,6,12,,,,2.0,6.0,1.0,,1.0,,,1.0,4.0,6.0,1.0,,6.0,,,100.0
16,"Brown, Leigh",8,4,8,16,,,2.0,,,6.0,1.0,2.0,,1.0,,9.0,5.0,2.0,,2.0,,,92.0
43,"Clayton, Jeremy",,,2,2,,,,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,46.0
23,"Clayton, Shane",11,6,4,15,,,,,4.0,3.0,1.0,,,,,3.0,12.0,1.0,,2.0,,,79.0
2,"Colbert, Leigh",1,5,7,8,,,,,1.0,,3.0,,1.0,,,5.0,4.0,1.0,,3.0,3.0,,49.0
6,"Grant, Shannon",17,6,6,23,1,2.0,,2.0,1.0,5.0,,3.0,,2.0,,1.0,22.0,,2.0,1.0,,2.0,87.0
39,"Harding, Leigh",9,1,,9,1,2.0,,3.0,,3.0,,1.0,1.0,,,6.0,4.0,,,,1.0,,90.0
29,"Harvey, Brent",16,4,4,20,1,3.0,,1.0,1.0,6.0,1.0,2.0,1.0,1.0,,5.0,14.0,,1.0,2.0,11.0,1.0,92.0
34,"King, David",12,5,,12,2,1.0,,3.0,,8.0,,,2.0,,,6.0,10.0,,,1.0,9.0,1.0,93.0
35,"Makepeace, Troy",17,2,3,20,,,,2.0,5.0,2.0,1.0,5.0,2.0,,,7.0,11.0,,,3.0,3.0,,100.0
32,"Morrell, Digby",10,7,1,11,2,3.0,,2.0,,3.0,,2.0,,2.0,,5.0,6.0,3.0,3.0,3.0,,,80.0
20,"Petrie, Drew",8,5,3,11,3,,8.0,2.0,,1.0,1.0,1.0,,1.0,,8.0,3.0,3.0,2.0,3.0,,,94.0
17,"Porter, Mark",3,2,5,8,,,13.0,1.0,,1.0,3.0,3.0,2.0,1.0,,7.0,2.0,1.0,,6.0,,,68.0
3,"Rawlings, Brady",17,6,6,23,1,,,2.0,4.0,2.0,,1.0,,,2.0,5.0,15.0,,1.0,7.0,1.0,,100.0
30,"Robbins, Ben",7,,16,23,,,,2.0,1.0,2.0,7.0,3.0,,,,13.0,11.0,,,1.0,,,75.0
26,"Rocca, Saverio",3,2,,3,1,,2.0,,,1.0,,3.0,,,,,2.0,,1.0,1.0,,,52.0
7,"Simpson, Adam",17,8,12,29,,,3.0,4.0,2.0,5.0,10.0,7.0,1.0,,,12.0,18.0,,,2.0,,1.0,94.0
9,"Sinclair, Jess",14,6,5,19,1,,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,,6.0,13.0,,,,,1.0,100.0
10,"Stevens, Anthony",11,6,5,16,1,,1.0,4.0,3.0,1.0,1.0,4.0,,,,4.0,12.0,,,3.0,1.0,,88.0
40,"Teague, David",3,,4,7,,,,2.0,2.0,,1.0,,,,,2.0,5.0,,,5.0,,,56.0
36,"Watt, Shannon",4,5,2,6,,,,,3.0,,,,,,,2.0,4.0,1.0,,6.0,,,100.0
8,"Wells, Daniel",4,1,7,11,,,,2.0,,4.0,2.0,,,,,5.0,6.0,,,3.0,,,65.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,87,106,304,14,12.0,29.0,35.0,36.0,58.0,34.0,40.0,11.0,10.0,3.0,116.0,186.0,13.0,10.0,61.0,29.0,7.0,
Opposition,Opposition,206,110,129,335,10,10.0,28.0,36.0,39.0,49.0,31.0,44.0,10.0,11.0,3.0,116.0,219.0,10.0,12.0,37.0,14.0,4.0,
