Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",12,6,6,18,,,,1.0,5.0,1.0,1.0,2.0,,1.0,,5.0,12.0,,,3.0,3.0,,87.0
21,"Balta, Noah",7,7,2,9,,,,2.0,2.0,,,,1.0,,,4.0,6.0,2.0,,7.0,2.0,,94.0
29,"Bolton, Shai",7,,6,13,1,,,5.0,1.0,2.0,4.0,5.0,,2.0,,7.0,7.0,,,1.0,,,85.0
35,"Broad, Nathan",13,,9,22,,,,,4.0,2.0,1.0,3.0,,,,7.0,13.0,,,2.0,2.0,,82.0
11 ↑,"Castagna, Jason",1,,3,4,1,,,1.0,,1.0,,,,,,3.0,1.0,,,,,,25.0
9,"Cotchin, Trent",17,4,13,30,1,,,3.0,,9.0,8.0,7.0,,3.0,1.0,17.0,14.0,,1.0,2.0,,1.0,70.0
38,"Cumberland, Noah",8,2,4,12,2,3.0,,1.0,,1.0,,1.0,,,,4.0,7.0,,2.0,1.0,,3.0,83.0
10,"Edwards, Shane",8,4,5,13,2,,,2.0,,3.0,,1.0,,1.0,,2.0,10.0,,1.0,1.0,,3.0,74.0
28,"Gibcus, Josh",6,4,6,12,,,,2.0,2.0,1.0,,2.0,,,,4.0,7.0,1.0,,6.0,,1.0,87.0
34 ↓,"Graham, Jack",5,1,6,11,,,,3.0,1.0,3.0,2.0,1.0,,,,2.0,8.0,,,,,2.0,56.0
19,"Lynch, Tom",14,12,4,18,8,,,1.0,,5.0,,4.0,2.0,2.0,3.0,10.0,9.0,7.0,9.0,1.0,,1.0,90.0
33,"McIntosh, Kamdyn",10,4,7,17,,,,1.0,3.0,4.0,,2.0,,,,9.0,9.0,,,6.0,,1.0,87.0
46,"Miller, Ben",3,3,5,8,1,,13.0,3.0,,4.0,2.0,2.0,,,,3.0,5.0,,1.0,5.0,,,70.0
25,"Nankervis, Toby",4,,6,10,,,34.0,3.0,1.0,,1.0,5.0,1.0,3.0,,7.0,2.0,,,2.0,,,72.0
50,"Pickett, Marlion",9,7,7,16,,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,6.0,11.0,1.0,,3.0,,,85.0
3,"Prestia, Dion",16,2,14,30,2,,,4.0,,3.0,11.0,3.0,,1.0,2.0,16.0,16.0,,,3.0,,,77.0
8,"Riewoldt, Jack",7,4,4,11,,,,1.0,,3.0,1.0,,,,,7.0,4.0,2.0,,2.0,,,87.0
17,"Rioli, Daniel",12,2,13,25,,,,3.0,5.0,2.0,1.0,4.0,1.0,2.0,,7.0,16.0,,,3.0,3.0,,83.0
49,"Rioli, Maurice",10,3,2,12,2,1.0,,4.0,,2.0,1.0,5.0,2.0,1.0,,4.0,9.0,,2.0,2.0,1.0,1.0,72.0
15,"Short, Jayden",19,7,7,26,,1.0,,1.0,5.0,4.0,4.0,2.0,,,,7.0,19.0,,,2.0,,2.0,87.0
40,"Sonsie, Tyler",9,4,8,17,,,,2.0,1.0,3.0,2.0,5.0,,,,5.0,12.0,,1.0,,,1.0,79.0
6,"Tarrant, Robbie",3,2,3,6,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,6.0,,,7.0,,,87.0
1,"Vlastuin, Nick",16,9,7,23,,,,2.0,10.0,,1.0,2.0,1.0,1.0,,4.0,14.0,,,4.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,87,147,363,20,8.0,47.0,47.0,42.0,55.0,41.0,59.0,10.0,20.0,6.0,141.0,217.0,13.0,17.0,63.0,11.0,16.0,
Opposition,Opposition,181,76,149,330,9,13.0,33.0,61.0,35.0,52.0,29.0,45.0,20.0,10.0,,127.0,196.0,11.0,15.0,36.0,8.0,7.0,
