Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21 ↓,"Barlow, Michael",2,,2,4,,,,2.0,,1.0,1.0,,1.0,,,3.0,1.0,,,,,,39.0
17 ↑,"Crozier, Hayden",4,3,1,5,,,,,1.0,2.0,,2.0,,1.0,,,5.0,,,1.0,,,40.0
9,"de Boer, Matt",4,7,11,15,,1.0,,7.0,1.0,,,2.0,1.0,1.0,,3.0,12.0,1.0,1.0,,,,82.0
7,"Fyfe, Nat",17,7,9,26,,1.0,,5.0,,4.0,12.0,3.0,,1.0,,21.0,8.0,3.0,2.0,1.0,,2.0,90.0
12,"Griffin, Jonathon",4,2,4,8,1,,16.0,3.0,,,,3.0,,,,3.0,4.0,1.0,,3.0,,,83.0
32,"Hill, Stephen",17,7,11,28,1,,,6.0,3.0,5.0,4.0,2.0,,1.0,2.0,13.0,15.0,,,2.0,2.0,,89.0
5,"Ibbotson, Garrick",10,7,6,16,,,,1.0,2.0,3.0,,1.0,,,,4.0,13.0,1.0,,5.0,,,90.0
37,"Johnson, Michael",7,6,4,11,,,,,4.0,2.0,,1.0,,1.0,,2.0,9.0,,,1.0,,,87.0
23,"Mayne, Chris",6,5,8,14,1,1.0,,6.0,,2.0,1.0,,1.0,,,3.0,12.0,,2.0,2.0,,2.0,82.0
16,"Mundy, David",15,4,13,28,1,,1.0,7.0,,4.0,10.0,3.0,5.0,2.0,,16.0,13.0,1.0,1.0,1.0,,,80.0
13,"Mzungu, Tendai",8,3,7,15,,,,4.0,1.0,,2.0,2.0,1.0,1.0,,4.0,11.0,,,2.0,,,89.0
27,"Neale, Lachie",15,6,9,24,,2.0,,1.0,2.0,1.0,2.0,5.0,,3.0,,7.0,16.0,,,,,,78.0
29,"Pavlich, Matthew",9,7,6,15,2,,,3.0,,6.0,2.0,3.0,,2.0,,6.0,9.0,2.0,2.0,,,2.0,93.0
25,"Pearce, Alex",4,2,4,8,,1.0,,2.0,,1.0,,3.0,,2.0,,5.0,3.0,1.0,,3.0,,1.0,86.0
6,"Pearce, Danyle",8,2,2,10,,,,5.0,1.0,4.0,2.0,,1.0,,,5.0,5.0,,,,,1.0,73.0
31,"Sandilands, Aaron",2,2,13,15,,2.0,51.0,1.0,,1.0,6.0,2.0,2.0,2.0,,13.0,4.0,1.0,1.0,7.0,,1.0,87.0
11,"Sheridan, Tom",16,6,4,20,1,,,3.0,2.0,2.0,1.0,3.0,,,,3.0,17.0,1.0,,1.0,,1.0,84.0
36,"Silvagni, Alex",2,1,3,5,,,,1.0,1.0,,,7.0,1.0,6.0,,2.0,2.0,,,3.0,,,100.0
34,"Spurr, Lee",16,8,4,20,,,,3.0,2.0,2.0,,3.0,1.0,1.0,,3.0,16.0,1.0,,,,,91.0
8,"Suban, Nick",11,3,3,14,,2.0,,3.0,,4.0,3.0,4.0,1.0,3.0,,9.0,7.0,,,2.0,,,84.0
33,"Sutcliffe, Cam",14,6,4,18,,1.0,,2.0,4.0,1.0,,,1.0,,,1.0,16.0,,,1.0,,,91.0
10,"Walters, Michael",14,5,2,16,4,1.0,,2.0,,5.0,,7.0,3.0,5.0,,4.0,12.0,,3.0,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,99,130,335,11,14.0,68.0,67.0,24.0,50.0,46.0,56.0,19.0,32.0,2.0,130.0,210.0,13.0,12.0,35.0,2.0,10.0,
Opposition,Opposition,199,92,117,316,15,14.0,17.0,52.0,31.0,41.0,34.0,44.0,32.0,19.0,4.0,131.0,189.0,11.0,11.0,46.0,14.0,8.0,
