Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Atkins, Simon",13,1,8,21,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Cameron, Leon",10,,1,11,1,,,1.0,,,,,,,,,,,,,,,
26,"Del-Re, Danny",14,11,3,17,6,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
47,"Ellen, Shane",7,3,3,10,,1.0,,1.0,,,,,,,,,,,,,,,
29,"Grant, Chris",11,3,3,14,1,,,,,,,,6.0,6.0,,,,,,,,,
7,"Hawkins, Doug",9,4,9,18,,,,,,,,,1.0,1.0,,,,,,,,,
10,"Hunter, Mark",17,5,3,20,,,,3.0,,,,,4.0,2.0,,,,,,,,,
4,"Kellett, Nigel",18,2,2,20,,,,,,,,,2.0,,1.0,,,,,,,,
21,"Kolyniuk, Steven",16,3,4,20,2,2.0,,3.0,,,,,4.0,2.0,,,,,,,,,
39,"Liberatore, Tony",6,,10,16,,,,4.0,,,,,2.0,2.0,,,,,,,,,
27,"Macpherson, Stephen",15,5,10,25,1,,,1.0,,,,,2.0,3.0,,,,,,,,,
25,"Mansfield, Matthew",6,3,1,7,,,,,,,,,,,,,,,,,,,
22,"Quill, Peter",8,2,4,12,,,,1.0,,,,,,3.0,,,,,,,,,
2,"Reynolds, Keenan",8,2,1,9,,,,1.0,,,,,1.0,2.0,,,,,,,,,
34,"Sexton, Ben",10,3,10,20,1,,,,,,,,2.0,1.0,,,,,,,,,
17,"Standfield, Barry",9,2,3,12,2,,4.0,2.0,,,,,1.0,4.0,,,,,,,,,
8,"Toohey, Bernard",2,,1,3,,,,1.0,,,,,,1.0,,,,,,,,,
24,"Wallis, Stephen",7,5,1,8,,,,,,,,,1.0,,,,,,,,,,
14,"West, Scott",14,3,6,20,6,,,1.0,,,,,3.0,,3.0,,,,,,,,
15,"Wynd, Scott",8,6,8,16,,,19.0,,,,,,1.0,2.0,2.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,63,91,299,20,7.0,23.0,21.0,,,,,32.0,31.0,6.0,,,,,,,,
Opposition,Opposition,204,72,118,322,11,15.0,21.0,13.0,,,,,31.0,32.0,,,,,,,,,
