Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Bailey, Max",5,3,7,12,,,33.0,4.0,,3.0,4.0,1.0,2.0,1.0,,7.0,5.0,1.0,,9.0,,,73.0
14,"Birchall, Grant",23,12,14,37,1,,,3.0,6.0,3.0,2.0,2.0,,,3.0,8.0,28.0,2.0,,3.0,,,81.0
22,"Breust, Luke",10,5,11,21,2,,,5.0,1.0,1.0,1.0,2.0,1.0,,,12.0,10.0,3.0,1.0,1.0,2.0,,83.0
9,"Burgoyne, Shaun",16,6,12,28,2,1.0,,3.0,,6.0,4.0,1.0,1.0,1.0,2.0,11.0,16.0,,,1.0,,3.0,84.0
41,"Duryea, Taylor",13,7,4,17,,,,1.0,3.0,1.0,,2.0,1.0,,,5.0,11.0,1.0,,1.0,,,79.0
23,"Franklin, Lance",9,8,11,20,4,1.0,1.0,3.0,1.0,3.0,1.0,3.0,,3.0,,7.0,13.0,3.0,4.0,,1.0,,91.0
6,"Gibson, Josh",7,4,9,16,,,,2.0,4.0,,1.0,3.0,1.0,1.0,,4.0,12.0,,,8.0,,,96.0
19,"Gunston, Jack",10,8,4,14,1,,,2.0,2.0,,,2.0,,,,5.0,9.0,3.0,1.0,2.0,,,81.0
20,"Hale, David",5,7,8,13,,1.0,13.0,1.0,,,1.0,5.0,,4.0,,8.0,6.0,5.0,2.0,2.0,,2.0,85.0
10,"Hill, Bradley",3,,8,11,,,,3.0,1.0,,,2.0,,1.0,,2.0,9.0,,,1.0,,1.0,83.0
15,"Hodge, Luke",9,1,6,15,,1.0,,4.0,2.0,3.0,2.0,3.0,1.0,3.0,,7.0,8.0,,,2.0,,1.0,85.0
3,"Lewis, Jordan",10,7,10,20,1,1.0,,1.0,,3.0,4.0,,,,,9.0,13.0,,,2.0,,1.0,86.0
5,"Mitchell, Sam",14,5,11,25,,,,3.0,2.0,3.0,4.0,3.0,,1.0,1.0,9.0,16.0,,,2.0,,1.0,92.0
7,"Osborne, Michael",8,3,2,10,,,,2.0,1.0,2.0,3.0,,1.0,,,5.0,5.0,,,2.0,,,87.0
28,"Puopolo, Paul",8,4,7,15,,1.0,,3.0,,2.0,,3.0,1.0,1.0,,5.0,12.0,1.0,1.0,1.0,,,88.0
33,"Rioli, Cyril",9,3,8,17,3,,1.0,7.0,,6.0,2.0,1.0,2.0,1.0,,5.0,13.0,,,2.0,3.0,1.0,83.0
2,"Roughead, Jarryd",13,8,8,21,4,2.0,,3.0,1.0,4.0,2.0,3.0,1.0,2.0,,8.0,14.0,2.0,5.0,1.0,,2.0,94.0
21 ↑,"Savage, Shane",8,4,1,9,,,,2.0,4.0,1.0,1.0,3.0,2.0,,,5.0,4.0,1.0,,1.0,,1.0,60.0
25 ↓,"Schoenmakers, Ryan",2,2,3,5,,,,,,,,,,,,3.0,2.0,1.0,,1.0,,,27.0
26,"Shiels, Liam",13,4,10,23,,,,4.0,2.0,4.0,1.0,4.0,,1.0,,7.0,15.0,,,2.0,,,87.0
16,"Smith, Isaac",16,10,7,23,,1.0,,5.0,1.0,4.0,3.0,,1.0,,,5.0,19.0,1.0,1.0,2.0,,1.0,85.0
24,"Stratton, Ben",10,5,5,15,,,,6.0,1.0,1.0,,4.0,2.0,1.0,,4.0,10.0,,,3.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,116,166,387,18,10.0,48.0,67.0,32.0,50.0,36.0,47.0,17.0,21.0,6.0,141.0,250.0,24.0,15.0,49.0,6.0,14.0,
Opposition,Opposition,189,77,139,328,11,10.0,34.0,52.0,25.0,45.0,42.0,40.0,21.0,17.0,,137.0,190.0,8.0,9.0,38.0,4.0,6.0,
