Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
38,"Armstrong, Tony",21y 333d,13 (6-0-7 46.15%),,←,
32,"Dangerfield, Patrick",21y 145d,63 (29-0-34 46.03%),71 (1.13),←,
26,"Douglas, Richard",24y 203d,94 (46-0-48 48.94%),65 (0.69),←,
6,"Gunston, Jack",19y 316d,14 (5-0-9 35.71%),20 (1.43),←,
24,"Jacobs, Sam",23y 140d,35 (13-0-22 37.14%),6 (0.17),18 (6-0-12 33.33%),3 (0.17)
18,"Johncock, Graham",28y 311d,205 (111-0-94 54.15%),98 (0.48),←,
14,"Mackay, David",23y 34d,62 (36-0-26 58.06%),15 (0.24),←,
36,"Martin, Brodie",22y 295d,9 (3-0-6 33.33%),1 (0.11),←,
35,"McKernan, Shaun",20y 361d,16 (5-0-11 31.25%),10 (0.63),←,
22,"Otten, Andy",22y 105d,41 (21-0-20 51.22%),3 (0.07),←,
23,"Petrenko, Jared",21y 249d,35 (11-0-24 31.43%),16 (0.46),←,
3,"Reilly, Brent",27y 289d,155 (82-0-73 52.90%),48 (0.31),←,
43,"Riley, Aidan",19y 258d,5 (3-0-2 60.00%),1 (0.20),←,
25,"Rutten, Ben",28y 92d,168 (95-0-73 56.55%),6 (0.04),←,
9,"Sloane, Rory",21y 164d,32 (14-0-18 43.75%),18 (0.56),←,
12,"Talia, Daniel",19y 330d,8 (4-0-4 50.00%),,←,
5,"Thompson, Scott",28y 167d,197 (107-0-90 54.31%),128 (0.65),158 (89-0-69 56.33%),111 (0.70)
4,"Tippett, Kurt",24y 112d,82 (38-0-44 46.34%),148 (1.80),←,
7,"van Berlo, Nathan",25y 83d,137 (76-0-61 55.47%),43 (0.31),←,
17,"Vince, Bernie",25y 330d,87 (46-0-41 52.87%),48 (0.55),←,
13,"Walker, Taylor",21y 125d,44 (20-0-24 45.45%),88 (2.00),←,
47,"Wright, Matthew",21y 257d,18 (6-0-12 33.33%),18 (1.00),←,
Totals,Totals,23y 147d,1520 (777-0-743 51.12%),851 (0.56),,
C,"Bickley, Mark",42y 24d,5 (3-0-2 60.00%),,←,
