Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 161d,16 (8-1-7 53.13%),8 (0.50),←,
5,"Collins, Andrew",31y 86d,206 (132-1-73 64.32%),36 (0.17),←,
3,"Condon, Anthony",28y 227d,134 (93-0-41 69.40%),46 (0.34),←,
9,"Crawford, Shane",21y 315d,73 (38-1-34 52.74%),61 (0.84),←,
19,"Dunstall, Jason",31y 341d,241 (167-1-73 69.50%),1139 (4.73),←,
34,"Graham, Mark",23y 129d,58 (28-1-29 49.14%),8 (0.14),←,
15,"Harford, Daniel",19y 123d,26 (11-0-15 42.31%),12 (0.46),←,
2,"Holland, Nick",21y 357d,31 (12-1-18 40.32%),24 (0.77),←,
17,"Hudson, Paul",26y,128 (77-0-51 60.16%),260 (2.03),←,
1,"Jencke, Ray",30y 117d,182 (118-1-63 65.11%),27 (0.15),←,
11,"Kappler, Darren",31y 179d,158 (52-1-105 33.23%),134 (0.85),12 (7-1-4 62.50%),9 (0.75)
14,"Krummel, Brendan",24y 26d,15 (9-0-6 60.00%),3 (0.20),5 (3-0-2 60.00%),
24,"Langford, Chris",33y 200d,288 (200-2-86 69.79%),31 (0.11),←,
44,"Platten, John",33y 125d,235 (156-1-78 66.60%),213 (0.91),←,
18,"Pritchard, Darrin",30y 121d,192 (129-1-62 67.45%),92 (0.48),←,
4,"Salmon, Paul",31y 182d,220 (128-3-89 58.86%),512 (2.33),11 (5-1-5 50.00%),3 (0.27)
21,"Stevenson, Shayne",26y 38d,38 (12-1-25 32.89%),33 (0.87),27 (12-1-14 46.30%),24 (0.89)
29,"Tallis, Rayden",21y 41d,41 (19-0-22 46.34%),8 (0.20),←,
25,"Taylor, Jason",27y 301d,86 (40-1-45 47.09%),34 (0.40),79 (39-1-39 50.00%),30 (0.38)
33,"Treleven, Craig",26y 36d,16 (8-1-7 53.13%),6 (0.38),←,
30,"Woods, Tony",27y 18d,64 (28-1-35 44.53%),16 (0.25),33 (12-1-20 37.88%),6 (0.18)
Totals,Totals,27y 10d,2448 (1465-19-964 59.84%),2703 (1.10),,
C,"Judge, Ken",38y 187d,16 (8-1-7 53.13%),,←,
