Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
7,"Allan, Ben",28y 237d,139 (78-0-61 56.12%),102 (0.73),41 (16-0-25 39.02%),30 (0.73)
44,"Bandy, Daniel",21y 203d,27 (11-0-16 40.74%),26 (0.96),←,
21,"Black, Heath",18y 12d,7 (3-0-4 42.86%),5 (0.71),←,
18,"Brown, Michael",20y 262d,11 (3-0-8 27.27%),7 (0.64),←,
24,"Burton, Matthew",27y 21d,34 (13-0-21 38.24%),16 (0.47),←,
42,"Callaghan, Craig",21y 92d,38 (11-0-27 28.95%),23 (0.61),←,
46,"Carroll, Trent",19y 42d,2 (0-0-2 0.00%),,←,
13,"Chisholm, Scott",24y 12d,41 (16-0-25 39.02%),17 (0.41),←,
31,"Clement, James",20y 278d,23 (8-0-15 34.78%),2 (0.09),←,
19,"Dhurrkay, Gary",23y 97d,30 (11-0-19 36.67%),38 (1.27),←,
11,"Kickett, Dale",29y 36d,98 (43-0-55 43.88%),47 (0.48),52 (20-0-32 38.46%),7 (0.13)
36,"Leach, Quenton",24y 293d,43 (16-0-27 37.21%),22 (0.51),←,
17,"Madigan, Greg",27y 136d,64 (35-0-29 54.69%),6 (0.09),24 (8-0-16 33.33%),2 (0.08)
9,"Mann, Peter",26y 275d,87 (35-0-52 40.23%),80 (0.92),48 (17-0-31 35.42%),68 (1.42)
43,"McGovern, Andrew",29y 63d,54 (18-1-35 34.26%),8 (0.15),34 (14-0-20 41.18%),1 (0.03)
10,"OReilly, Stephen",24y 212d,89 (39-0-50 43.82%),9 (0.10),53 (18-0-35 33.96%),4 (0.08)
23,"Parker, Shane",24y 111d,34 (13-0-21 38.24%),3 (0.09),←,
40,"Sinclair, Jess",18y 287d,2 (0-0-2 0.00%),2 (1.00),←,
1,"Toia, Luke",19y 198d,22 (8-0-14 36.36%),18 (0.82),←,
34,"White, Jeff",20y 110d,30 (12-0-18 40.00%),17 (0.57),←,
4,"Wills, Andrew",25y 157d,99 (57-0-42 57.58%),93 (0.94),40 (17-0-23 42.50%),50 (1.25)
Totals,Totals,23y 201d,974 (430-1-543 44.15%),541 (0.56),,
C,"Neesham, Gerard",42y 180d,55 (20-0-35 36.36%),,←,
