Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Luke",12,6,12,24,,,,,2.0,2.0,1.0,1.0,1.0,,,5.0,19.0,,,3.0,,2.0,92.0
37,"Callinan, Ian",7,3,5,12,2,,,4.0,,5.0,,2.0,,,,3.0,9.0,,1.0,,1.0,2.0,84.0
2,"Crouch, Brad",15,5,16,31,,1.0,,5.0,,5.0,5.0,4.0,,1.0,1.0,8.0,24.0,,,,,1.0,87.0
32,"Dangerfield, Patrick",11,1,10,21,1,,6.0,5.0,1.0,6.0,9.0,3.0,7.0,1.0,,16.0,5.0,,,1.0,1.0,,78.0
26,"Douglas, Richard",11,4,10,21,2,,,3.0,2.0,5.0,4.0,3.0,,1.0,,8.0,12.0,,1.0,2.0,,,85.0
38,"Grigg, Mitch",16,7,5,21,1,2.0,,7.0,2.0,6.0,2.0,1.0,2.0,,,8.0,14.0,,1.0,1.0,2.0,2.0,80.0
41,"Hartigan, Kyle",10,9,9,19,,,,,2.0,1.0,,3.0,1.0,2.0,,4.0,16.0,,,4.0,,,87.0
24,"Jacobs, Sam",9,4,4,13,1,,42.0,2.0,,,2.0,1.0,1.0,,,4.0,9.0,,1.0,2.0,,,91.0
8,"Johnston, Lewis",12,6,1,13,6,2.0,2.0,2.0,,4.0,,2.0,3.0,,2.0,5.0,8.0,2.0,4.0,,,,90.0
29,"Kerridge, Sam",11,6,12,23,1,1.0,,1.0,1.0,1.0,1.0,1.0,,,,5.0,20.0,,,,,,84.0
46,"Laird, Rory",16,8,6,22,,,,3.0,2.0,1.0,,1.0,,,,6.0,15.0,2.0,1.0,3.0,,1.0,88.0
14 ↑,"Mackay, David",2,1,4,6,,,,1.0,,,,1.0,,,,1.0,5.0,,,1.0,,1.0,32.0
22,"Otten, Andy",8,4,8,16,1,,6.0,4.0,,1.0,1.0,2.0,1.0,,,5.0,10.0,2.0,1.0,3.0,,,84.0
23 ↓,"Petrenko, Jared",2,2,2,4,,,,4.0,,,,2.0,1.0,,,4.0,1.0,1.0,,,,,58.0
25,"Rutten, Ben",5,5,8,13,,,,1.0,,,1.0,1.0,,1.0,,2.0,11.0,,,3.0,,,83.0
9,"Sloane, Rory",11,5,13,24,,1.0,1.0,6.0,1.0,2.0,3.0,,4.0,,,14.0,10.0,2.0,,3.0,,,85.0
33,"Smith, Brodie",8,3,10,18,,,,,3.0,1.0,,,,,,2.0,15.0,,,2.0,3.0,,86.0
12,"Talia, Daniel",7,8,4,11,1,,,1.0,1.0,3.0,,,,,,1.0,10.0,1.0,,2.0,,,73.0
1,"Tambling, Richard",7,5,18,25,,,,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,5.0,22.0,,,1.0,1.0,,84.0
5,"Thompson, Scott",17,7,16,33,1,1.0,,7.0,,4.0,9.0,2.0,,1.0,3.0,18.0,18.0,1.0,1.0,3.0,,,90.0
7,"van Berlo, Nathan",11,3,9,20,1,,,4.0,2.0,4.0,2.0,4.0,1.0,3.0,,10.0,11.0,,1.0,2.0,,1.0,95.0
17,"Vince, Bernie",10,2,4,14,,,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,,3.0,11.0,,,,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,104,186,404,18,12.0,59.0,64.0,24.0,54.0,43.0,37.0,25.0,11.0,6.0,137.0,275.0,11.0,12.0,36.0,8.0,10.0,
Opposition,Opposition,173,87,152,325,7,10.0,37.0,70.0,33.0,34.0,32.0,40.0,11.0,24.0,,119.0,210.0,11.0,11.0,37.0,14.0,6.0,
