West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",22y 188d,36 (23-1-12 65.28%),,←,
15,"Cripps, Jamie",25y 356d,123 (70-1-52 57.32%),148 (1.20),107 (62-1-44 58.41%),132 (1.23)
27,"Darling, Jack",25y 305d,155 (94-1-60 60.97%),283 (1.83),←,
14,"Duggan, Liam",21y 124d,49 (30-0-19 61.22%),8 (0.16),←,
3,"Gaff, Andrew",25y 302d,160 (97-1-62 60.94%),57 (0.36),←,
25,"Hurn, Shannon",30y 222d,227 (129-1-97 57.05%),50 (0.22),←,
23,"Jetta, Lewis",28y 345d,158 (103-2-53 65.82%),114 (0.72),31 (19-0-12 61.29%),15 (0.48)
17,"Kennedy, Josh",30y 232d,208 (101-2-105 49.04%),524 (2.52),186 (98-1-87 52.96%),513 (2.76)
2,"LeCras, Mark",31y 227d,200 (111-1-88 55.75%),419 (2.10),←,
29,"Lycett, Scott",25y 200d,54 (32-0-22 59.26%),38 (0.70),←,
7,"Masten, Chris",28y 347d,178 (96-1-81 54.21%),63 (0.35),←,
20,"McGovern, Jeremy",25y 364d,83 (53-0-30 63.86%),29 (0.35),←,
9,"Naitanui, Nic",27y 345d,150 (86-1-63 57.67%),98 (0.65),←,
30,"Nelson, Jackson",22y 30d,36 (25-0-11 69.44%),1 (0.03),←,
8,"Redden, Jack",27y 126d,167 (69-1-97 41.62%),62 (0.37),38 (25-0-13 65.79%),10 (0.26)
44,"Rioli, Willie",22y 314d,3 (3-0-0 100.00%),2 (0.67),←,
4,"Sheed, Dom",23y 4d,64 (39-1-24 61.72%),25 (0.39),←,
5,"Sheppard, Brad",26y 326d,135 (75-1-59 55.93%),17 (0.13),←,
13,"Shuey, Luke",27y 316d,161 (100-1-60 62.42%),123 (0.76),←,
18,"Venables, Daniel",19y 146d,4 (3-0-1 75.00%),4 (1.00),←,
45,"Waterman, Jake",19y 343d,4 (3-0-1 75.00%),4 (1.00),←,
6,"Yeo, Elliot",24y 195d,111 (63-1-47 57.21%),46 (0.41),84 (52-1-31 62.50%),45 (0.54)
Totals,Totals,25y 260d,2466 (1405-17-1044 56.97%),2115 (0.86),,
C,"Simpson, Adam",42y 57d,97 (60-1-36 62.37%),,←,
