Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",20y 296d,40 (21-0-19 52.50%),17 (0.43),←,
20,"Brogan, Dean",30y 161d,130 (82-1-47 63.46%),41 (0.32),←,
7,"Burgoyne, Peter",31y 115d,232 (130-3-99 56.68%),193 (0.83),←,
27,"Carlile, Alipate",22y 24d,41 (19-0-22 46.34%),1 (0.02),←,
2,"Carr, Josh",29y 25d,194 (120-1-73 62.11%),106 (0.55),111 (80-1-30 72.52%),62 (0.56)
1,"Cassisi, Domenic",26y 244d,136 (79-1-56 58.46%),58 (0.43),←,
30,"Chaplin, Troy",23y 90d,70 (35-1-34 50.71%),8 (0.11),←,
35,"Cornes, Chad",29y 193d,207 (125-1-81 60.63%),161 (0.78),←,
18,"Cornes, Kane",26y 139d,171 (101-1-69 59.36%),70 (0.41),←,
33,"Ebert, Brett",25y 187d,107 (54-1-52 50.93%),158 (1.48),←,
17,"Gray, Robbie",21y 55d,24 (11-0-13 45.83%),33 (1.38),←,
22,"Hartlett, Hamish",18y 283d,5 (3-0-2 60.00%),2 (0.40),←,
5,"Lade, Brendon",32y 318d,221 (124-3-94 56.79%),173 (0.78),←,
44,"Logan, Tom",23y 326d,45 (19-0-26 42.22%),12 (0.27),42 (19-0-23 45.24%),12 (0.29)
4,"Motlop, Daniel",27y 69d,106 (47-1-58 44.81%),179 (1.69),59 (27-0-32 45.76%),126 (2.14)
11,"Motlop, Marlon",19y 37d,3 (2-0-1 66.67%),1 (0.33),←,
6,"Pearce, Danyle",23y 47d,80 (38-0-42 47.50%),48 (0.60),←,
36,"Pettigrew, Michael",24y 69d,85 (40-0-45 47.06%),25 (0.29),←,
3,"Salopek, Steven",23y 337d,86 (45-0-41 52.33%),41 (0.48),←,
9,"Surjan, Jacob",23y 282d,75 (40-0-35 53.33%),11 (0.15),←,
21,"Thomas, Matt",22y 86d,23 (8-0-15 34.78%),5 (0.22),←,
16,"Tredrea, Warren",30y 151d,236 (136-2-98 58.05%),517 (2.19),←,
Totals,Totals,25y 94d,2317 (1279-16-1022 55.20%),1860 (0.80),,
C,"Williams, Mark",50y 276d,245 (141-2-102 57.96%),,←,
