Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bairstow, Mark",27y 298d,72 (40-1-31 56.25%),76 (1.06),←,
27,"Bews, Andrew",26y 303d,154 (72-1-81 47.08%),120 (0.78),←,
30,"Bourke, Damian",26y 119d,85 (46-1-38 54.71%),9 (0.11),←,
40,"Brown, Paul",22y 12d,5 (2-0-3 40.00%),6 (1.20),←,
16,"Brownless, Bill",24y 110d,91 (44-1-46 48.90%),182 (2.00),←,
7,"Couch, Paul",26y 303d,124 (65-0-59 52.42%),98 (0.79),←,
28,"Darcy, Tim",27y 123d,108 (51-0-57 47.22%),30 (0.28),←,
29,"Hinkley, Ken",24y 230d,35 (14-0-21 40.00%),49 (1.40),24 (10-0-14 41.67%),28 (1.17)
32,"Hocking, Garry",22y 222d,64 (34-1-29 53.91%),53 (0.83),←,
1,"Hocking, Steve",26y 120d,128 (63-0-65 49.22%),8 (0.06),←,
12,"Malakellis, Spiro",23y 25d,40 (23-0-17 57.50%),14 (0.35),←,
21,"Mansfield, Michael",19y 283d,8 (2-0-6 25.00%),8 (1.00),←,
43,"Merriman, Russell",23y 42d,1 (1-0-0 100.00%),2 (2.00),←,
22,"Neeld, Mark",19y 309d,14 (6-0-8 42.86%),6 (0.43),←,
20,"Rogers, Andrew",26y 276d,50 (29-0-21 58.00%),3 (0.06),42 (24-0-18 57.14%),2 (0.05)
6,"Russell, Dwayne",26y 75d,49 (24-1-24 50.00%),51 (1.04),←,
23,"Schulze, Michael",28y 200d,84 (44-1-39 52.98%),12 (0.14),←,
8,"Scott, Robert",22y 78d,76 (41-1-34 54.61%),86 (1.13),←,
26,"Stoneham, Barry",23y 98d,93 (48-1-44 52.15%),75 (0.81),←,
45,"Wills, Andrew",19y 135d,3 (1-0-2 33.33%),1 (0.33),←,
Totals,Totals,24y 132d,1284 (650-9-625 50.62%),889 (0.69),,
C,"Blight, Malcolm",41y 91d,72 (37-0-35 51.39%),,56 (31-0-25 55.36%),
