Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",15,8,17,32,,1.0,,2.0,3.0,10.0,4.0,3.0,,1.0,,7.0,26.0,1.0,,1.0,,,
6,"Barnes, John",9,3,7,16,,,13.0,1.0,2.0,2.0,5.0,1.0,3.0,1.0,,10.0,4.0,1.0,,4.0,,,
8,"Burns, Ronnie",18,6,5,23,1,2.0,,,1.0,6.0,3.0,1.0,,2.0,,4.0,15.0,,,1.0,,,
51,"Clarke, David",9,5,6,15,2,1.0,,4.0,1.0,1.0,,2.0,2.0,1.0,,5.0,10.0,1.0,2.0,2.0,,,
33,"Corrigan, Paul",15,6,7,22,,,,1.0,1.0,1.0,1.0,3.0,3.0,,,11.0,13.0,,,,,,
7,"Graham, Ben",9,2,9,18,1,,,1.0,2.0,2.0,1.0,1.0,3.0,3.0,,9.0,8.0,,,1.0,,,
37,"Harley, Tom",10,3,3,13,,,,,3.0,1.0,1.0,1.0,1.0,,,5.0,8.0,,,5.0,,,
3,"Houlihan, Adam",12,6,5,17,3,1.0,,,,1.0,1.0,1.0,,1.0,,7.0,9.0,4.0,3.0,1.0,,,
1,"King, Steven",8,2,1,9,,,8.0,,1.0,3.0,3.0,,,3.0,,6.0,3.0,1.0,,2.0,,,
29,"Lowther, Daniel",12,6,5,17,,1.0,,2.0,,3.0,2.0,2.0,,,,5.0,12.0,,,,2.0,,
44,"Lynch, Tristan",8,4,2,10,,,,,2.0,,,2.0,2.0,,,6.0,5.0,1.0,,1.0,,,
17,"McGrath, Tim",17,7,3,20,,,,1.0,9.0,3.0,,1.0,3.0,,,10.0,10.0,2.0,,,,,
31,"Mensch, David",6,3,2,8,,1.0,2.0,,,4.0,1.0,2.0,,1.0,,2.0,7.0,,,2.0,,,
39,"Milburn, Darren",7,2,9,16,,,,4.0,3.0,2.0,4.0,2.0,4.0,1.0,,10.0,8.0,,,2.0,1.0,,
16,"Mooney, Jason",2,1,1,3,2,,2.0,,,,1.0,,,,,2.0,,1.0,1.0,2.0,,,
15,"Riccardi, Peter",23,5,7,30,2,1.0,1.0,3.0,2.0,9.0,6.0,2.0,1.0,,,10.0,22.0,,1.0,4.0,2.0,,
12,"Sholl, Brad",15,5,10,25,,,,1.0,3.0,3.0,,3.0,2.0,2.0,,12.0,11.0,1.0,,,,,
24,"Simpson, Hamish",6,6,5,11,,,2.0,1.0,3.0,1.0,,,2.0,2.0,,6.0,5.0,1.0,,,,,
4,"Snell, Jason",1,1,,1,,,,,,1.0,,,,,,,1.0,,,,,,
20,"Steinfort, Carl",13,5,5,18,1,,,2.0,1.0,3.0,2.0,3.0,1.0,,,6.0,14.0,1.0,1.0,2.0,,,
26,"Stoneham, Barry",6,4,3,9,1,1.0,1.0,3.0,1.0,,,3.0,2.0,3.0,,3.0,6.0,1.0,2.0,2.0,,,
40,"Wojcinski, David",1,,3,4,,,,1.0,,2.0,,,,,,3.0,1.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,90,115,337,13,10.0,29.0,27.0,38.0,58.0,35.0,33.0,29.0,21.0,,139.0,198.0,16.0,10.0,32.0,5.0,,
Opposition,Opposition,236,73,87,323,22,11.0,40.0,31.0,41.0,67.0,40.0,23.0,21.0,29.0,6.0,147.0,163.0,14.0,15.0,26.0,6.0,,
