North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 6d,86 (47-0-39 54.65%),11 (0.13),←,
3,"Bastinac, Ryan",23y 89d,104 (58-0-46 55.77%),58 (0.56),←,
35,"Black, Aaron",23y 294d,47 (28-0-19 59.57%),63 (1.34),←,
50,"Brown, Ben",21y 303d,11 (9-0-2 81.82%),18 (1.64),←,
10,"Cunnington, Ben",23y 81d,99 (53-0-46 53.54%),42 (0.42),←,
15,"Dal Santo, Nick",30y 209d,285 (161-5-119 57.37%),149 (0.52),25 (16-0-9 64.00%),9 (0.36)
11,"Firrito, Michael",30y 296d,230 (115-2-113 50.43%),29 (0.13),←,
43,"Gibson, Sam",28y 115d,60 (36-0-24 60.00%),22 (0.37),←,
22,"Goldstein, Todd",26y 80d,125 (66-1-58 53.20%),59 (0.47),←,
24,"Greenwood, Levi",25y 212d,74 (40-1-33 54.73%),26 (0.35),←,
17,"Grima, Nathan",29y 45d,86 (47-1-38 55.23%),1 (0.01),←,
29,"Harvey, Brent",36y 128d,384 (208-3-173 54.56%),458 (1.19),←,
5,"Jacobs, Ben",22y 253d,47 (17-0-30 36.17%),8 (0.17),21 (12-0-9 57.14%),3 (0.14)
21,"McDonald, Luke",19y 222d,23 (14-0-9 60.87%),,←,
20,"Petrie, Drew",31y 339d,269 (133-3-133 50.00%),359 (1.33),←,
9,"Swallow, Andrew",27y 109d,164 (80-1-83 49.09%),72 (0.44),←,
12,"Thomas, Lindsay",26y 203d,153 (74-2-77 49.02%),249 (1.63),←,
16,"Thompson, Scott",28y 133d,136 (64-2-70 47.79%),6 (0.04),←,
40,"Turner, Kayne",18y 262d,6 (5-0-1 83.33%),8 (1.33),←,
8,"Wells, Daniel",29y 228d,222 (114-2-106 51.80%),145 (0.65),←,
19,"Wright, Sam",24y 66d,84 (44-0-40 52.38%),54 (0.64),←,
7,"Ziebell, Jack",23y 203d,100 (49-0-51 49.00%),57 (0.57),←,
Totals,Totals,26y 27d,2795 (1462-23-1310 52.31%),1894 (0.68),,
C,"Scott, Brad",38y 139d,114 (61-0-53 53.51%),,←,
