Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 79d,259 (147-0-112 56.76%),222 (0.86),136 (63-0-73 46.32%),102 (0.75)
21,"Black, Heath",27y 356d,174 (69-0-105 39.66%),73 (0.42),120 (47-0-73 39.17%),54 (0.45)
24,"Campbell, Adam",22y 114d,4 (3-0-1 75.00%),5 (1.25),←,
2,"Carr, Josh",27y 20d,158 (105-1-52 66.77%),85 (0.54),53 (28-0-25 52.83%),25 (0.47)
9,"Carr, Matthew",28y 141d,148 (62-1-85 42.23%),62 (0.42),120 (55-0-65 45.83%),60 (0.50)
15,"Crowley, Ryan",23y 75d,39 (22-0-17 56.41%),36 (0.92),←,
25,"Dodd, Steven",23y 333d,50 (27-0-23 54.00%),1 (0.02),←,
41,"Duffield, Paul",22y 103d,11 (4-0-7 36.36%),3 (0.27),←,
14,"Grover, Antoni",27y 69d,116 (53-0-63 45.69%),14 (0.12),←,
43,"Hayden, Roger",26y 161d,66 (37-0-29 56.06%),5 (0.08),←,
11,"Headland, Des",26y 118d,137 (87-0-50 63.50%),134 (0.98),85 (47-0-38 55.29%),82 (0.96)
37,"Johnson, Michael",22y 211d,40 (24-0-16 60.00%),6 (0.15),←,
8,"McManus, Shaun",31y 99d,203 (81-0-122 39.90%),85 (0.42),←,
18,"McPharlin, Luke",25y 169d,100 (56-0-44 56.00%),63 (0.63),88 (48-0-40 54.55%),60 (0.68)
16,"Mundy, David",21y 303d,50 (28-0-22 56.00%),3 (0.06),←,
29,"Pavlich, Matthew",25y 139d,161 (72-0-89 44.72%),264 (1.64),←,
31,"Sandilands, Aaron",24y 164d,86 (50-0-36 58.14%),24 (0.28),←,
6,"Solomon, Dean",27y 130d,165 (94-1-70 57.27%),60 (0.36),7 (2-0-5 28.57%),4 (0.57)
17,"Tarrant, Chris",26y 243d,169 (78-0-91 46.15%),316 (1.87),8 (3-0-5 37.50%),17 (2.13)
19,"Walker, James",28y 124d,148 (60-0-88 40.54%),15 (0.10),←,
34,"Warnock, Robert",20y 120d,2 (0-0-2 0.00%),1 (0.50),←,
1,"Webster, Luke",24y 359d,32 (16-0-16 50.00%),11 (0.34),←,
Totals,Totals,25y 248d,2318 (1175-3-1140 50.69%),1488 (0.64),,
C,"Connolly, Chris",44y 55d,123 (65-0-58 52.85%),,122 (64-0-58 52.46%),
