Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brownless, Bill",1,,1,2,,1.0,1.0,,,,,,,,,,,,,,,,
8,"Burns, Ronnie",5,2.0,3,8,5.0,,,,,,,,,2.0,,,,,,,,,
2,"Colbert, Leigh",12,4.0,10,22,3.0,,3.0,1.0,,,,,,1.0,,,,,,,,,
33,"Corrigan, Paul",9,4.0,5,14,,1.0,,1.0,,,,,1.0,,,,,,,,,,
36,"Graham, Ben",7,1.0,3,10,,,1.0,,,,,,,1.0,,,,,,,,,
22,"Hargreaves, Tim",6,2.0,4,10,2.0,2.0,,2.0,,,,,,1.0,,,,,,,,,
32,"Hocking, Garry",10,2.0,7,17,,1.0,,2.0,,,,,,,,,,,,,,,
3,"Houlihan, Adam",10,5.0,6,16,1.0,,,1.0,,,,,1.0,,,,,,,,,,
13,"Kilpatrick, Glenn",11,3.0,8,19,,,,1.0,,,,,,1.0,,,,,,,,,
1,"King, Steven",10,4.0,5,15,,,9.0,,,,,,,1.0,,,,,,,,,
18,"Lynch, Paul",9,4.0,9,18,1.0,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
21,"Mansfield, Michael",7,4.0,11,18,,1.0,,,,,,,1.0,,,,,,,,,,
17,"McGrath, Tim",8,3.0,5,13,,,,4.0,,,,,,1.0,,,,,,,,,
28,"McKinnon, Martin",10,6.0,6,16,1.0,1.0,,,,,,,,1.0,,,,,,,,,
23,"Pickering, Liam",9,3.0,3,12,1.0,,,,,,,,,1.0,,,,,,,,,
15,"Riccardi, Peter",11,1.0,8,19,,,,2.0,,,,,1.0,,,,,,,,,,
27,"Sanderson, Brenton",16,5.0,5,21,,,,3.0,,,,,,,,,,,,,,,
12,"Sholl, Brad",11,,8,19,,,,,,,,,1.0,1.0,,,,,,,,,
37,"Simpson, Sean",5,4.0,4,9,,,,2.0,,,,,,1.0,,,,,,,,,
26,"Stoneham, Barry",4,4.0,6,10,1.0,,5.0,4.0,,,,,,1.0,,,,,,,,,
10,"Tanner, Grant",5,3.0,5,10,,,,4.0,,,,,1.0,,,,,,,,,,
Totals,Totals,176,64.0,122,298,15.0,8.0,19.0,31.0,,,,,7.0,14.0,,,,,,,,,
Opposition,Opposition,195,68.0,115,310,19.0,12.0,30.0,40.0,,,,,14.0,7.0,6.0,,,,,,,,
