West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",5,2,2,7,,,,2.0,,,,,,1.0,,,,,,,,,
36,"Hart, David",14,6,6,20,1,1.0,,2.0,,,,,,,,,,,,,,,
39,"Heady, Brett",13,5,1,14,,1.0,,3.0,,,,,,3.0,,,,,,,,,
34,"Irving, Dean",9,3,2,11,,,5.0,1.0,,,,,,3.0,,,,,,,,,
27,"Jackson, Stevan",1,,1,2,,,,,,,,,1.0,,,,,,,,,,
5,"Lamb, Dwayne",11,2,10,21,,,,,,,,,3.0,4.0,,,,,,,,,
19,"Langdon, Karl",8,2,3,11,,3.0,,2.0,,,,,2.0,1.0,,,,,,,,,
28,"Lewis, Chris",13,1,7,20,3,1.0,,8.0,,,,,3.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",20,4,6,26,,1.0,,,,,,,1.0,,,,,,,,,,
8,"Malaxos, Stephen",18,4,6,24,1,,,5.0,,,,,1.0,,,,,,,,,,
40,"McGrath, Craig",16,6,5,21,,1.0,2.0,,,,,,5.0,3.0,,,,,,,,,
17,"McKenna, Guy",10,4,13,23,,1.0,,3.0,,,,,,2.0,,,,,,,,,
41,"Narkle, Phil",7,,6,13,1,,,1.0,,,,,4.0,1.0,,,,,,,,,
23,"Rance, Murray",10,4,3,13,,,,,,,,,2.0,2.0,,,,,,,,,
12,"Scott, Phil",10,5,3,13,,,4.0,1.0,,,,,2.0,,,,,,,,,,
4,"Sumich, Peter",,,,,,,,1.0,,,,,,,,,,,,,,,
7,"Turley, Craig",7,2,6,13,,,,2.0,,,,,1.0,2.0,,,,,,,,,
35,"Ugle, Troy",4,2,4,8,2,1.0,,1.0,,,,,,1.0,,,,,,,,,
9,"Wilson, Peter",10,2,8,18,,,,,,,,,,1.0,,,,,,,,,
24,"Worsfold, John",3,2,5,8,,,,1.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,56,97,286,8,12.0,11.0,33.0,,,,,26.0,28.0,,,,,,,,,
Opposition,Opposition,210,70,75,285,15,9.0,17.0,17.0,,,,,28.0,26.0,6.0,,,,,,,,
