St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",7,2,6,13,,,,1,2.0,3.0,3.0,2.0,1.0,1.0,,6,8,,,1.0,,1.0,57.0
20,"Armitage, David",15,3,20,35,1.0,,,6,,5.0,4.0,6.0,1.0,4.0,2.0,12,23,,,1.0,1.0,,82.0
15,"Billings, Jack",13,7,14,27,,,,6,3.0,3.0,1.0,2.0,1.0,,,6,20,2.0,1.0,2.0,,2.0,77.0
27,"Bruce, Josh",6,3,4,10,2.0,,2.0,1,,2.0,,1.0,2.0,,,5,6,1.0,1.0,2.0,,,86.0
24,"Dempster, Sean",14,9,4,18,,,,2,3.0,,,4.0,,2.0,,4,15,3.0,,8.0,1.0,,67.0
25,"Fisher, Sam",6,2,7,13,,,1.0,2,3.0,,,5.0,1.0,1.0,,6,7,,,8.0,,,95.0
14,"Geary, Jarryn",6,5,10,16,,,,3,1.0,1.0,,1.0,2.0,1.0,,6,11,,,3.0,,1.0,76.0
19,"Gilbert, Sam",5,2,12,17,1.0,,2.0,10,1.0,3.0,4.0,4.0,1.0,3.0,,12,5,1.0,2.0,1.0,,,80.0
1,"Hickey, Tom",4,1,6,10,,,31.0,3,1.0,1.0,3.0,3.0,1.0,3.0,,9,1,,,2.0,,,85.0
9,"Lee, Tom",14,9,5,19,,,,2,3.0,3.0,,5.0,1.0,1.0,,4,15,1.0,,3.0,,,92.0
13,"Lonie, Jack",6,2,5,11,1.0,1.0,,2,,1.0,1.0,3.0,1.0,,,6,5,,1.0,1.0,,1.0,76.0
32,"McCartin, Paddy",6,5,3,9,2.0,1.0,,3,,1.0,,2.0,,,,5,4,3.0,2.0,,,1.0,85.0
41,"Minchington, Darren",6,3,8,14,2.0,,,3,2.0,1.0,4.0,,,,,9,6,,1.0,1.0,2.0,,66.0
11,"Montagna, Leigh",18,5,9,27,,,,3,3.0,1.0,1.0,,,,,6,20,,,2.0,1.0,1.0,90.0
16,"Newnes, Jack",12,4,13,25,,,,3,2.0,2.0,1.0,3.0,2.0,1.0,,6,20,,,2.0,1.0,1.0,87.0
12,"Riewoldt, Nick",13,12,10,23,2.0,1.0,6.0,3,1.0,1.0,,4.0,,1.0,1.0,6,17,2.0,3.0,3.0,,,98.0
6,"Ross, Sebastian",14,3,14,28,,,,4,2.0,5.0,4.0,1.0,,1.0,,6,21,,,1.0,,,82.0
5,"Savage, Shane",13,6,17,30,,1.0,,1,3.0,2.0,,1.0,,,,11,18,1.0,,1.0,,,88.0
40,"Sinclair, Jack",6,5,9,15,,1.0,,2,1.0,2.0,1.0,1.0,,1.0,,5,12,,1.0,,,,82.0
3,"Steven, Jack",11,2,12,23,,,,8,,7.0,5.0,,,,,13,9,,,,,,81.0
4,"Templeton, Eli",5,1,4,9,1.0,1.0,,3,,,,1.0,,,,1,8,,,2.0,,,67.0
44,"Weller, Maverick",6,2,12,18,1.0,,,7,1.0,2.0,3.0,1.0,2.0,,,8,10,,,,,,75.0
Totals,Totals,206,93,204,410,13.0,6.0,42.0,78,32.0,46.0,35.0,50.0,16.0,20.0,3.0,152,261,14.0,12.0,44.0,6.0,8.0,
Opposition,Opposition,181,75,189,370,13.0,9.0,50.0,78,32.0,52.0,40.0,48.0,20.0,16.0,3.0,139,237,9.0,9.0,49.0,4.0,7.0,
