Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
26,"Bradley, Kepler",23y 205d,63 (15-1-47 24.60%),26 (0.41),14 (2-0-12 14.29%),12 (0.86)
48,"Broughton, Greg",22y 250d,4 (0-0-4 0.00%),,←,
24,"Campbell, Adam",24y 132d,11 (5-0-6 45.45%),12 (1.09),←,
40,"de Boer, Matt",19y 88d,6 (2-0-4 33.33%),2 (0.33),←,
25,"Dodd, Steven",25y 351d,87 (39-0-48 44.83%),5 (0.06),←,
41,"Duffield, Paul",24y 121d,34 (12-0-22 35.29%),10 (0.29),←,
21,"Foster, Andrew",23y 279d,6 (2-0-4 33.33%),4 (0.67),←,
4,"Hasleby, Paul",27y 359d,177 (75-0-102 42.37%),105 (0.59),←,
42,"Head, Josh",26y 60d,9 (2-0-7 22.22%),1 (0.11),←,
32,"Hill, Stephen",19y 36d,11 (3-0-8 27.27%),5 (0.45),←,
5,"Ibbotson, Garrick",21y 83d,31 (9-0-22 29.03%),9 (0.29),←,
16,"Mundy, David",23y 321d,97 (44-0-53 45.36%),33 (0.34),←,
29,"Pavlich, Matthew",27y 157d,205 (86-0-119 41.95%),398 (1.94),←,
7,"Peake, Brett",25y 336d,68 (32-0-36 47.06%),39 (0.57),←,
46,"Pearce, Clancee",18y 226d,1 (0-0-1 0.00%),1 (1.00),←,
31,"Sandilands, Aaron",26y 182d,126 (61-0-65 48.41%),41 (0.33),←,
3,"Schammer, Byron",23y 350d,116 (59-0-57 50.86%),35 (0.30),←,
6,"Solomon, Dean",29y 148d,201 (105-1-95 52.49%),78 (0.39),43 (13-0-30 30.23%),22 (0.51)
8,"Suban, Nick",19y 28d,11 (3-0-8 27.27%),2 (0.18),←,
20,"Tarrant, Chris",28y 261d,209 (91-0-118 43.54%),358 (1.71),48 (16-0-32 33.33%),59 (1.23)
22,"Thornton, Scott",26y 268d,81 (36-0-45 44.44%),18 (0.22),←,
38,"Walters, Michael",18y 150d,1 (0-0-1 0.00%),1 (1.00),←,
Totals,Totals,23y 349d,1555 (681-2-872 43.79%),1183 (0.76),,
C,"Harvey, Mark",43y 360d,40 (13-0-27 32.50%),,←,
