Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",26y 147d,122 (73-2-47 60.66%),32 (0.26),←,
11,"Barlow, Ed",22y 81d,14 (6-2-6 50.00%),9 (0.64),←,
42,"Bevan, Paul",24y 203d,93 (54-2-37 59.14%),24 (0.26),←,
14,"Bird, Craig",20y 87d,25 (13-1-11 54.00%),10 (0.40),←,
6,"Bolton, Craig",28y 322d,178 (106-2-70 60.11%),25 (0.14),149 (89-2-58 60.40%),15 (0.10)
24,"Bolton, Jude",29y 34d,215 (118-3-94 55.58%),99 (0.46),←,
37,"Goodes, Adam",29y 100d,234 (129-3-102 55.77%),234 (1.00),←,
39,"Grundy, Heath",22y 320d,28 (17-0-11 60.71%),14 (0.50),←,
15,"Jack, Kieren",21y 294d,29 (15-1-13 53.45%),12 (0.41),←,
16,"Jolly, Darren",27y 163d,148 (80-2-66 54.73%),61 (0.41),100 (60-2-38 61.00%),50 (0.50)
31,"Kirk, Brett",32y 175d,199 (112-3-84 57.04%),77 (0.39),←,
9,"Malceski, Nick",24y 246d,60 (41-1-18 69.17%),33 (0.55),←,
29,"Mattner, Martin",26y 255d,126 (75-1-50 59.92%),21 (0.17),28 (15-1-12 55.36%),7 (0.25)
3,"McVeigh, Jarrad",24y 11d,109 (63-2-44 58.72%),78 (0.72),←,
7,"Meredith, Brett",20y 88d,3 (2-0-1 66.67%),1 (0.33),←,
33,"Moore, Jarred",23y 43d,36 (21-1-14 59.72%),30 (0.83),←,
5,"OKeefe, Ryan",28y 84d,168 (97-2-69 58.33%),181 (1.08),←,
25,"Richards, Ted",26y 97d,107 (61-2-44 57.94%),29 (0.27),74 (42-2-30 58.11%),10 (0.14)
30,"Roberts-Thomson, Lewis",25y 222d,102 (63-1-38 62.25%),12 (0.12),←,
2,"Shaw, Rhyce",27y 184d,98 (50-0-48 51.02%),20 (0.20),4 (2-0-2 50.00%),
27,"Thornton, Kristin",21y 44d,1 (1-0-0 100.00%),1 (1.00),←,
18,"White, Jesse",21y 99d,6 (2-1-3 41.67%),3 (0.50),←,
Totals,Totals,25y 67d,2101 (1199-32-870 57.07%),1006 (0.48),,
C,"Roos, Paul",45y 295d,160 (96-2-62 60.63%),,←,
