Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,1,5,14,,,,2.0,2.0,5.0,,2.0,,,,6.0,8.0,,,1.0,,,83.0
15,"Anderson, Noah",22,4,6,28,2,1.0,,2.0,2.0,6.0,9.0,5.0,1.0,1.0,3.0,18.0,10.0,,1.0,1.0,,,90.0
2,"Atkins, Rory",13,3,4,17,,,,2.0,3.0,3.0,3.0,2.0,2.0,,,7.0,8.0,,,,,2.0,77.0
10,"Ballard, Charlie",9,5,,9,,,,1.0,4.0,1.0,,,1.0,,,3.0,6.0,1.0,,6.0,,,100.0
16 ↓,"Berry, Tom",7,2,2,9,,1.0,,5.0,,4.0,1.0,2.0,,1.0,,5.0,4.0,,,,,1.0,63.0
30,"Casboult, Levi",8,6,2,10,2,1.0,8.0,1.0,,2.0,,2.0,,1.0,,7.0,3.0,4.0,1.0,1.0,,,86.0
25,"Collins, Sam",12,7,1,13,,,,1.0,6.0,4.0,,2.0,1.0,,,5.0,9.0,1.0,,12.0,,,100.0
5,"Davies, Alex",8,1,9,17,,,,3.0,1.0,2.0,4.0,4.0,,2.0,,12.0,4.0,,,4.0,,,65.0
50,"Farrar, Jy",5,3,5,10,,,,,3.0,,,2.0,,1.0,,4.0,5.0,,,1.0,,,75.0
8,"Fiorini, Brayden",12,3,5,17,,1.0,,1.0,2.0,5.0,3.0,,,,,9.0,8.0,,,1.0,,,83.0
7,"Holman, Nick",4,1,13,17,,1.0,,3.0,,,1.0,4.0,,3.0,,11.0,6.0,,1.0,,,2.0,87.0
19,"Humphrey, Bailey",12,1,5,17,2,,,2.0,,6.0,4.0,3.0,2.0,1.0,,13.0,5.0,,,2.0,,,72.0
40,"Jeffrey, Joel",13,6,1,14,1,,,3.0,7.0,2.0,1.0,1.0,1.0,1.0,,5.0,8.0,1.0,,2.0,,1.0,74.0
34,"King, Ben",9,2,1,10,3,1.0,,3.0,,4.0,1.0,,6.0,,,8.0,3.0,1.0,1.0,,,,83.0
22,"Long, Ben",6,2,5,11,,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,,,5.0,5.0,,,3.0,,,79.0
13,"Lukosius, Jack",14,4,2,16,5,1.0,,1.0,,3.0,,1.0,,,1.0,10.0,7.0,3.0,2.0,3.0,,,86.0
44,"Macpherson, Darcy",11,3,1,12,,,,1.0,2.0,1.0,,4.0,3.0,3.0,,5.0,6.0,,,,,,83.0
27,"Powell, Wil",12,4,5,17,,1.0,,,9.0,1.0,,2.0,2.0,2.0,,5.0,8.0,,,4.0,,,84.0
41,"Rosas, Malcolm",8,,6,14,,1.0,,3.0,,,1.0,4.0,1.0,1.0,,8.0,5.0,,,1.0,1.0,,70.0
18,"Rowell, Matt",9,,6,15,1,,,8.0,,3.0,10.0,4.0,5.0,3.0,,13.0,2.0,,,1.0,,1.0,81.0
24,"Swallow, David",12,1,4,16,,,,7.0,1.0,6.0,5.0,4.0,3.0,2.0,,9.0,5.0,,,1.0,,,79.0
32 ↑,"Uwland, Bodhi",,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,13.0
28,"Witts, Jarrod",4,1,2,6,,1.0,48.0,2.0,,1.0,2.0,2.0,,,,6.0,1.0,,,9.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,60,90,309,16,16.0,56.0,54.0,44.0,61.0,46.0,52.0,29.0,23.0,4.0,174.0,126.0,11.0,6.0,54.0,1.0,7.0,
Opposition,Opposition,208,56,122,330,13,9.0,30.0,77.0,45.0,58.0,41.0,68.0,23.0,29.0,2.0,136.0,163.0,8.0,10.0,51.0,4.0,8.0,
