Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",21y 62d,8 (7-0-1 87.50%),4 (0.50),←,
18,"Betts, Eddie",28y 290d,228 (100-3-125 44.52%),404 (1.77),44 (25-0-19 56.82%),114 (2.59)
16,"Brown, Luke",22y 355d,68 (37-0-31 54.41%),3 (0.04),←,
23,"Cameron, Charlie",21y 69d,28 (17-0-11 60.71%),38 (1.36),←,
25,"Cheney, Kyle",26y 18d,52 (31-0-21 59.62%),2 (0.04),11 (7-0-4 63.64%),
44,"Crouch, Matt",20y 144d,24 (16-0-8 66.67%),5 (0.21),←,
32,"Dangerfield, Patrick",25y 160d,153 (81-0-72 52.94%),162 (1.06),←,
26,"Douglas, Richard",28y 218d,170 (88-0-82 51.76%),114 (0.67),←,
15,"Hartigan, Kyle",23y 309d,27 (18-0-9 66.67%),,←,
45,"Henderson, Ricky",27y 1d,80 (41-0-39 51.25%),42 (0.52),←,
24,"Jacobs, Sam",27y 155d,126 (66-0-60 52.38%),28 (0.22),109 (59-0-50 54.13%),25 (0.23)
4,"Jenkins, Josh",26y 216d,68 (38-0-30 55.88%),117 (1.72),←,
39,"Knight, Riley",20y 169d,10 (7-0-3 70.00%),8 (0.80),←,
29,"Laird, Rory",21y 257d,56 (31-0-25 55.36%),5 (0.09),←,
27,"Lynch, Tom",24y 362d,59 (36-0-23 61.02%),81 (1.37),53 (32-0-21 60.38%),77 (1.45)
14,"Mackay, David",27y 49d,143 (83-0-60 58.04%),44 (0.31),←,
9,"Sloane, Rory",25y 179d,117 (64-0-53 54.70%),73 (0.62),←,
33,"Smith, Brodie",23y 241d,96 (55-0-41 57.29%),28 (0.29),←,
12,"Talia, Daniel",23y 345d,97 (55-0-42 56.70%),5 (0.05),←,
5,"Thompson, Scott",32y 182d,284 (156-0-128 54.93%),158 (0.56),245 (138-0-107 56.33%),141 (0.58)
7,"van Berlo, Nathan",29y 98d,201 (115-0-86 57.21%),68 (0.34),←,
13,"Walker, Taylor",25y 140d,106 (57-0-49 53.77%),255 (2.41),←,
Totals,Totals,25y 66d,2201 (1199-3-999 54.48%),1644 (0.75),,
C,"Camporeale, Scott",40y 32d,10 (7-0-3 70.00%),,←,
