Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",27y 305d,43 (25-0-18 58.14%),4 (0.09),16 (11-0-5 68.75%),
4,"Ah Chee, Callum",23y 204d,70 (27-0-43 38.57%),29 (0.41),25 (19-0-6 76.00%),5 (0.20)
31,"Andrews, Harris",24y 141d,120 (43-0-77 35.83%),10 (0.08),←,
33,"Bailey, Zac",21y 220d,53 (32-0-21 60.38%),30 (0.57),←,
13,"Berry, Tom",20y,12 (9-0-3 75.00%),2 (0.17),←,
14,"Birchall, Grant",33y 93d,271 (185-1-85 68.45%),34 (0.13),23 (18-0-5 78.26%),
23,"Cameron, Charlie",26y 300d,134 (83-1-50 62.31%),204 (1.52),61 (36-0-25 59.02%),117 (1.92)
3,"Daniher, Joe",27y 58d,115 (44-1-70 38.70%),203 (1.77),7 (4-0-3 57.14%),12 (1.71)
30,"Hipwood, Eric",23y 230d,101 (46-0-55 45.54%),151 (1.50),←,
35,"Lester, Ryan",28y 248d,148 (58-0-90 39.19%),45 (0.30),←,
17,"Lyons, Jarryd",28y 283d,142 (79-0-63 55.63%),71 (0.50),50 (35-0-15 70.00%),22 (0.44)
42,"Madden, James",21y 167d,1 (1-0-0 100.00%),,←,
36,"Mathieson, Rhys",24y 111d,49 (18-0-31 36.73%),24 (0.49),←,
11,"McCarthy, Lincoln",27y 191d,77 (56-0-21 72.73%),67 (0.87),48 (33-0-15 68.75%),42 (0.88)
6,"McCluggage, Hugh",23y 59d,89 (43-0-46 48.31%),55 (0.62),←,
46,"McInerney, Oscar",26y 295d,62 (36-0-26 58.06%),32 (0.52),←,
25,"McStay, Daniel",25y 311d,123 (51-0-72 41.46%),89 (0.72),←,
20,"Prior, Jaxon",19y 331d,5 (4-0-1 80.00%),3 (0.60),←,
10,"Rich, Daniel",30y 328d,229 (89-1-139 39.08%),111 (0.48),←,
2,"Robertson, Deven",19y 305d,5 (3-0-2 60.00%),2 (0.40),←,
5,"Robinson, Mitch",31y 328d,217 (99-1-117 45.85%),113 (0.52),117 (48-0-69 41.03%),55 (0.47)
37,"Starcevich, Brandon",21y 281d,30 (20-0-10 66.67%),2 (0.07),←,
15,"Zorko, Dayne",32y 81d,192 (75-0-117 39.06%),196 (1.02),←,
Totals,Totals,25y 259d,2288 (1126-5-1157 49.21%),1477 (0.65),,
C,"Fagan, Chris",59y 312d,94 (45-0-49 47.87%),,←,
