Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",10,3.0,1,11,1.0,2.0,,3.0,,6.0,1.0,1.0,1.0,1.0,,6,4,1.0,,2.0,1.0,3.0,94.0
23,"Ablett, Nathan",4,2.0,1,5,2.0,,,,,2.0,,3.0,,1.0,,2,3,,2.0,,,1.0,91.0
3,"Bartel, Jimmy",15,8.0,9,24,2.0,,,4.0,4.0,3.0,2.0,2.0,1.0,1.0,,5,19,1.0,1.0,2.0,,1.0,95.0
24,"Blake, Mark",1,,2,3,,,10.0,1.0,1.0,,1.0,,,,,1,2,,,,,,36.0
17,"Byrnes, Shannon",10,2.0,9,19,,2.0,,4.0,1.0,3.0,3.0,3.0,4.0,2.0,,11,10,,,,1.0,,71.0
11,"Corey, Joel",10,4.0,6,16,,,1.0,4.0,2.0,1.0,1.0,,,,,6,12,,,1.0,,,81.0
19,"Egan, Matthew",10,5.0,3,13,,1.0,,,1.0,3.0,,2.0,3.0,,,11,5,3.0,1.0,3.0,,,78.0
41,"Hunt, Josh",14,9.0,6,20,,,,1.0,4.0,1.0,,1.0,2.0,1.0,,3,16,,,2.0,,,81.0
20,"Johnson, Steve",13,9.0,4,17,2.0,1.0,,,,3.0,2.0,,2.0,,,5,13,1.0,1.0,,,2.0,95.0
9,"Kelly, James",6,4.0,10,16,,,,4.0,,1.0,4.0,4.0,,3.0,,6,10,,1.0,1.0,,,85.0
18,"Kingsley, Kent",6,6.0,3,9,4.0,2.0,,1.0,,,1.0,1.0,,,,6,3,3.0,6.0,,,,100.0
36,"Koulouriotis, Paul",3,3.0,7,10,,,,2.0,1.0,,1.0,3.0,,2.0,,3,7,,,2.0,,,79.0
45,"Ling, Cameron",14,4.0,13,27,1.0,,,2.0,2.0,2.0,4.0,4.0,2.0,,3.0,14,14,,1.0,5.0,1.0,,93.0
39,"Milburn, Darren",8,4.0,5,13,1.0,,2.0,5.0,1.0,3.0,1.0,5.0,,2.0,,6,6,,1.0,4.0,1.0,,97.0
21,"Mooney, Cameron",8,4.0,9,17,,,6.0,3.0,3.0,2.0,4.0,5.0,,4.0,,6,9,,,5.0,1.0,,87.0
6,"Ottens, Brad",3,5.0,5,8,1.0,1.0,6.0,3.0,,,,2.0,,2.0,,3,5,1.0,2.0,1.0,,,38.0
22,"Playfair, Henry",5,5.0,3,8,1.0,,,1.0,,3.0,,2.0,1.0,,,2,6,,1.0,1.0,,1.0,86.0
15,"Riccardi, Peter",12,2.0,4,16,,,,7.0,2.0,3.0,3.0,,1.0,,,7,9,,,2.0,,2.0,88.0
33,"Rooke, Max",5,5.0,6,11,,,,2.0,2.0,1.0,,2.0,,2.0,,4,7,1.0,,3.0,,,100.0
27,"Sanderson, Brenton",6,6.0,6,12,,,,,3.0,,1.0,,1.0,,,3,9,,,5.0,,,64.0
30,"Scarlett, Matthew",12,4.0,2,14,,,,3.0,6.0,1.0,,,,,,2,12,,,,,,100.0
10,"Tenace, Kane",10,3.0,4,14,,,,,3.0,3.0,1.0,2.0,1.0,1.0,,6,10,,,2.0,,,61.0
Totals,Totals,185,97.0,118,303,15.0,9.0,25.0,50.0,36.0,41.0,30.0,42.0,19.0,22.0,3.0,118,191,11.0,17.0,41.0,5.0,10.0,
Opposition,Opposition,180,73.0,93,273,14.0,16.0,34.0,47.0,23.0,49.0,40.0,37.0,23.0,19.0,3.0,116,162,5.0,13.0,40.0,29.0,7.0,
