Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",26y 277d,139 (56-2-81 41.01%),37 (0.27),←,
17,"Beams, Claye",20y 352d,11 (2-0-9 18.18%),8 (0.73),←,
43,"Bewick, Rohan",22y 313d,26 (10-0-16 38.46%),20 (0.77),←,
20,"Black, Simon",33y 137d,312 (169-4-139 54.81%),168 (0.54),←,
16,"Brown, Jonathan",30y 294d,228 (133-3-92 58.99%),536 (2.35),←,
47,"Crisp, Jack",18y 321d,9 (3-0-6 33.33%),3 (0.33),←,
6,"Green, Josh",19y 360d,15 (7-0-8 46.67%),11 (0.73),←,
11,"Hanley, Pearce",23y 277d,54 (15-0-39 27.78%),12 (0.22),←,
2,"Harwood, Ryan",21y 11d,27 (8-0-19 29.63%),4 (0.15),←,
22,"Hudson, Ben",33y 176d,159 (93-1-65 58.81%),18 (0.11),16 (7-0-9 43.75%),3 (0.19)
35,"Lester, Ryan",19y 358d,20 (8-0-12 40.00%),5 (0.25),←,
19,"Lisle, Jordan",22y 37d,8 (5-0-3 62.50%),2 (0.25),3 (1-0-2 33.33%),1 (0.33)
36,"Maguire, Matt",28y 80d,144 (70-1-73 48.96%),19 (0.13),45 (16-0-29 35.56%),
21,"Merrett, Daniel",27y 250d,133 (55-3-75 42.48%),43 (0.32),←,
24,"Patfull, Joel",27y 255d,137 (54-3-80 40.51%),21 (0.15),←,
31,"Polkinghorne, James",23y 210d,79 (29-1-49 37.34%),47 (0.59),←,
29,"Raines, Andrew",26y 163d,99 (31-1-67 31.82%),8 (0.08),43 (13-0-30 30.23%),7 (0.16)
30,"Redden, Jack",21y 253d,74 (25-1-48 34.46%),33 (0.45),←,
10,"Rich, Daniel",22y 72d,80 (30-1-49 38.13%),50 (0.63),←,
38,"Rockliff, Tom",22y 178d,60 (16-0-44 26.67%),34 (0.57),←,
26,"Yeo, Elliot",18y 322d,7 (2-0-5 28.57%),,←,
15,"Zorko, Dayne",23y 191d,14 (6-0-8 42.86%),13 (0.93),←,
Totals,Totals,24y 139d,1835 (827-21-987 45.07%),1092 (0.60),,
C,"Voss, Michael",37y 42d,88 (33-1-54 38.07%),,←,
