Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",8,10,8,16,1,1.0,29.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,,3.0,13.0,1.0,3.0,2.0,,,
7,"Black, Heath",12,2,9,21,,1.0,,1.0,3.0,1.0,2.0,2.0,,2.0,,9.0,13.0,,,2.0,,,
42,"Callaghan, Craig",11,3,1,12,1,2.0,,3.0,,3.0,1.0,1.0,1.0,2.0,,5.0,6.0,,,2.0,,,
22,"Carroll, Trent",7,4,7,14,,1.0,2.0,1.0,,2.0,3.0,1.0,,5.0,,8.0,7.0,2.0,1.0,,,,
31,"Clement, James",11,5,6,17,,,,2.0,7.0,1.0,,,2.0,1.0,,9.0,8.0,2.0,,1.0,,,
41,"Clucas, Matthew",15,8,5,20,,,,3.0,1.0,3.0,1.0,2.0,,,,2.0,18.0,,1.0,,,,
12,"Dodd, Brad",7,4,9,16,,,,3.0,3.0,1.0,2.0,1.0,,1.0,,4.0,12.0,1.0,,1.0,,,
2,"Fletcher, Adrian",10,5,7,17,1,,1.0,2.0,,5.0,5.0,,3.0,3.0,2.0,8.0,13.0,1.0,2.0,,,,
46,"Grover, Antoni",4,1,4,8,,,,1.0,1.0,2.0,,1.0,,,,3.0,5.0,,,1.0,,,
17,"Holland, Brodie",15,6,10,25,3,,,,,1.0,5.0,3.0,,,,7.0,17.0,,1.0,,1.0,,
28,"Koops, Steven",4,1,3,7,,,,1.0,,2.0,2.0,,,,,6.0,1.0,,,,,,
20,"Longmuir, Justin",2,1,3,5,1,,4.0,1.0,1.0,1.0,2.0,2.0,,1.0,,2.0,3.0,,1.0,,1.0,,
8,"McManus, Shaun",13,1,5,18,,,,1.0,2.0,5.0,1.0,2.0,,3.0,,6.0,12.0,,,,1.0,,
25,"Norrish, Jason",2,1,3,5,,,,,1.0,,1.0,,,1.0,,2.0,4.0,1.0,,,,,
23,"Parker, Shane",4,1,7,11,,,,,3.0,,1.0,2.0,2.0,1.0,,6.0,2.0,,,1.0,,,
36,"Prescott, Ashley",8,3,6,14,,,,2.0,1.0,3.0,3.0,3.0,,1.0,,5.0,9.0,,1.0,,,,
33,"Shipp, Andrew",13,5,1,14,2,1.0,,1.0,1.0,5.0,1.0,,,1.0,,7.0,7.0,3.0,1.0,1.0,,,
15,"Sinclair, Jess",9,3,4,13,,,,2.0,2.0,2.0,,2.0,,1.0,,4.0,9.0,,,,,,
13,"Taylor, Garth",5,3,4,9,2,,,1.0,,3.0,,1.0,,1.0,,3.0,6.0,1.0,1.0,,,,
19,"Walker, James",10,5,8,18,,1.0,,2.0,5.0,2.0,1.0,5.0,,,,6.0,12.0,1.0,,,,,
26,"Waterhouse, Clive",7,2,5,12,2,1.0,,1.0,,1.0,,2.0,2.0,1.0,,7.0,6.0,,2.0,1.0,,,
29,"Wira, Brad",9,1,5,14,,,,,,1.0,3.0,2.0,,1.0,,5.0,9.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,75,120,306,13,10.0,36.0,30.0,32.0,47.0,35.0,34.0,11.0,27.0,2.0,117.0,192.0,13.0,14.0,12.0,3.0,,
Opposition,Opposition,203,83,113,316,21,13.0,27.0,35.0,28.0,56.0,39.0,30.0,27.0,11.0,4.0,144.0,176.0,21.0,15.0,32.0,15.0,,
