Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Alessio, Steven",31y 267d,182 (118-3-61 65.66%),192 (1.05),←,
23,"Bolton, Mark",24y 121d,53 (32-1-20 61.32%),23 (0.43),←,
37,"Bullen, Marcus",21y 21d,14 (10-0-4 71.43%),3 (0.21),←,
13,"Cupido, Damian",21y 144d,30 (17-0-13 56.67%),46 (1.53),17 (10-0-7 58.82%),30 (1.76)
31,"Fletcher, Dustin",28y 87d,200 (139-3-58 70.25%),59 (0.29),←,
39,"Haynes, Ben",22y 36d,6 (4-0-2 66.67%),1 (0.17),1 (1-0-0 100.00%),1 (1.00)
19,"Hille, David",22y 61d,43 (26-0-17 60.47%),27 (0.63),←,
5,"Hird, James",30y 179d,180 (114-5-61 64.72%),271 (1.51),←,
21,"Jacobs, Danny",23y 38d,75 (50-1-24 67.33%),20 (0.27),←,
14,"Johnson, Jason",25y 189d,105 (75-1-29 71.90%),60 (0.57),←,
1,"Johnson, Mark",25y 71d,104 (77-1-26 74.52%),30 (0.29),←,
18,"Lloyd, Matthew",25y 108d,159 (102-2-55 64.78%),568 (3.57),←,
25,"Lucas, Scott",25y 215d,154 (99-1-54 64.61%),226 (1.47),←,
33,"McPhee, Adam",20y 300d,43 (16-0-27 37.21%),16 (0.37),18 (10-0-8 55.56%),7 (0.39)
10,"McVeigh, Mark",22y 188d,75 (48-1-26 64.67%),33 (0.44),←,
2,"Mercuri, Mark",29y 162d,194 (129-3-62 67.27%),238 (1.23),←,
24,"Misiti, Joe",28y 266d,211 (134-4-73 64.45%),89 (0.42),←,
11,"Peverill, Damien",24y 21d,47 (28-1-18 60.64%),11 (0.23),←,
9,"Ramanauskas, Adam",22y 256d,84 (61-1-22 73.21%),47 (0.56),←,
43,"Rioli, Dean",25y 74d,67 (47-1-19 70.90%),81 (1.21),←,
7,"Solomon, Dean",23y 205d,93 (67-0-26 72.04%),29 (0.31),←,
6,"Wellman, Sean",28y 316d,196 (117-3-76 60.46%),34 (0.17),162 (104-2-56 64.81%),25 (0.15)
Totals,Totals,25y 35d,2315 (1510-32-773 65.23%),2104 (0.91),,
C,"Sheedy, Kevin",55y 221d,539 (348-6-185 65.12%),,←,
