Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",16,7,6,22,1,,,3.0,4.0,1.0,2.0,2.0,3.0,1.0,,6.0,16.0,1.0,1.0,,2.0,,94.0
36,"Browne, Andrew",6,4,1,7,,,,1.0,,2.0,1.0,3.0,,,,3.0,5.0,,,,,,40.0
10,"Cook, Troy",5,,5,10,,1.0,,3.0,,1.0,2.0,,,,,2.0,8.0,,,1.0,,1.0,45.0
33,"Farmer, Jeff",3,2,4,7,,,,2.0,,3.0,,2.0,,2.0,,3.0,3.0,,,2.0,,3.0,79.0
42,"Haddrill, Robert",9,2,4,13,,,,2.0,5.0,1.0,,2.0,1.0,1.0,,4.0,7.0,,,8.0,,1.0,99.0
4,"Hasleby, Paul",13,5,13,26,1,,,4.0,1.0,3.0,5.0,4.0,,2.0,,9.0,17.0,1.0,1.0,,,,95.0
43,"Hayden, Roger",9,6,8,17,1,,,1.0,3.0,2.0,,4.0,1.0,,,5.0,13.0,1.0,,4.0,1.0,,100.0
11,"Headland, Des",13,6,7,20,2,,,1.0,2.0,2.0,4.0,2.0,,1.0,,6.0,14.0,,,2.0,,2.0,75.0
20,"Longmuir, Justin",7,2,9,16,1,1.0,7.0,2.0,,3.0,8.0,1.0,1.0,1.0,,10.0,6.0,,2.0,3.0,,,60.0
8,"McManus, Shaun",13,8,5,18,1,,,4.0,2.0,6.0,2.0,,,,,5.0,13.0,,1.0,1.0,3.0,4.0,86.0
34,"Medhurst, Paul",6,4,1,7,2,2.0,,,,1.0,,1.0,,1.0,,5.0,2.0,2.0,3.0,,,,100.0
28,"Murphy, Ryan",,,,,,,,,,,,,,,,,,,,,,,27.0
23,"Parker, Shane",10,5,4,14,,,,1.0,3.0,,,2.0,,2.0,,4.0,11.0,,,4.0,,,97.0
29,"Pavlich, Matthew",12,6,6,18,2,1.0,,3.0,1.0,2.0,2.0,,,,,7.0,12.0,1.0,2.0,2.0,,,98.0
12,"Polak, Graham",10,9,1,11,,,,1.0,2.0,,,1.0,1.0,1.0,,5.0,6.0,4.0,,6.0,,,100.0
31,"Sandilands, Aaron",1,2,4,5,,,18.0,,,2.0,,1.0,1.0,1.0,,2.0,3.0,,,1.0,,,49.0
3,"Schammer, Byron",22,9,7,29,1,,,2.0,4.0,3.0,5.0,2.0,1.0,1.0,2.0,8.0,21.0,1.0,1.0,1.0,3.0,,81.0
35,"Siegert, Andrew",7,1,4,11,,,,,2.0,1.0,2.0,2.0,1.0,2.0,,5.0,5.0,,,2.0,,,91.0
2,"Simmonds, Troy",6,4,,6,2,1.0,3.0,,,1.0,,1.0,,,,1.0,5.0,1.0,3.0,1.0,,,98.0
22,"Thornton, Scott",14,8,12,26,,,,1.0,3.0,2.0,,2.0,,,1.0,8.0,18.0,,,4.0,1.0,,87.0
19,"Walker, James",8,7,3,11,,,,2.0,,3.0,,,,,,1.0,9.0,,,1.0,,,100.0
6,"Woods, Dion",11,6,9,20,,,,1.0,4.0,3.0,2.0,3.0,,,,8.0,11.0,,,4.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,103,113,314,14,8.0,28.0,34.0,36.0,42.0,35.0,35.0,10.0,16.0,3.0,107.0,205.0,12.0,14.0,47.0,10.0,11.0,
Opposition,Opposition,182,84,109,291,12,8.0,34.0,33.0,26.0,52.0,32.0,25.0,16.0,10.0,3.0,113.0,171.0,17.0,9.0,37.0,4.0,4.0,
