St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Arnol, Jody",21y 306d,8 (4-0-4 50.00%),5 (0.63),←,
18,"Bowey, Brett",21y 58d,39 (14-0-25 35.90%),45 (1.15),←,
15,"Coghlan, Frank",27y 270d,70 (20-0-50 28.57%),19 (0.27),←,
34,"Daniels, Jayson",19y 159d,48 (14-0-34 29.17%),13 (0.27),←,
44,"Devonport, Craig",20y 182d,20 (9-0-11 45.00%),20 (1.00),←,
2,"Frawley, Danny",26y 323d,139 (36-0-103 25.90%),9 (0.06),←,
6,"Grant, David",23y 355d,111 (31-0-80 27.93%),64 (0.58),←,
10,"Harding, Paul",26y 54d,49 (22-0-27 44.90%),5 (0.10),38 (15-0-23 39.47%),3 (0.08)
35,"Harvey, Robert",18y 341d,33 (12-0-21 36.36%),29 (0.88),←,
24,"Jeffrey, Russell",24y 172d,32 (11-0-21 34.38%),3 (0.09),←,
9,"Kitschke, Damian",24y 76d,13 (5-0-8 38.46%),7 (0.54),←,
3,"Krakouer, Jim",31y 288d,143 (76-3-64 54.20%),234 (1.64),9 (6-0-3 66.67%),5 (0.56)
17,"Lamb, Jamie",22y 106d,29 (4-0-25 13.79%),5 (0.17),←,
4,"Lockett, Tony",24y 141d,121 (35-0-86 28.93%),520 (4.30),←,
23,"Loewe, Stewart",22y 66d,90 (29-0-61 32.22%),97 (1.08),←,
41,"Pekin, Tim",25y 187d,124 (57-0-67 45.97%),26 (0.21),17 (8-0-9 47.06%),11 (0.65)
37,"Rice, Dean",22y 133d,80 (28-0-52 35.00%),13 (0.16),←,
8,"Russo, Peter",30y 272d,194 (117-0-77 60.31%),122 (0.63),32 (12-0-20 37.50%),20 (0.63)
26,"Taylor, Kain",22y 287d,38 (11-0-27 28.95%),11 (0.29),←,
7,"Winmar, Nicky",24y 306d,78 (27-0-51 34.62%),149 (1.91),←,
Totals,Totals,24y 40d,1459 (562-3-894 38.52%),1396 (0.96),,
C,"Sheldon, Ken",30y 209d,17 (8-0-9 47.06%),,←,
