Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
16,"Carroll, Jack",19y 146d,3 (3-0-0 100.00%),1 (0.33),←,
5,"Cerra, Adam",22y 220d,84 (38-0-46 45.24%),18 (0.21),8 (6-0-2 75.00%),2 (0.25)
46,"Cottrell, Matthew",22y 76d,24 (13-0-11 54.17%),5 (0.21),←,
9,"Cripps, Patrick",27y 58d,146 (44-1-101 30.48%),80 (0.55),←,
30,"Curnow, Charlie",25y 101d,71 (18-0-53 25.35%),106 (1.49),←,
12,"De Koning, Tom",22y 303d,30 (14-0-16 46.67%),10 (0.33),←,
15,"Docherty, Sam",28y 210d,131 (47-1-83 36.26%),16 (0.12),118 (41-1-76 35.17%),15 (0.13)
19,"Durdin, Corey",20y 31d,10 (7-0-3 70.00%),7 (0.70),←,
25,"Fisher, Zac",23y 334d,82 (23-0-59 28.05%),40 (0.49),←,
29,"Hewett, George",26y 137d,127 (76-0-51 59.84%),34 (0.27),7 (5-0-2 71.43%),2 (0.29)
17,"Kemp, Brodie",21y 14d,3 (1-0-2 33.33%),,←,
7,"Kennedy, Matthew",25y 39d,69 (32-2-35 47.83%),33 (0.48),50 (21-0-29 42.00%),26 (0.52)
3,"Motlop, Jesse",18y 173d,1 (1-0-0 100.00%),1 (1.00),←,
24,"Newman, Nic",29y 120d,76 (39-0-37 51.32%),14 (0.18),45 (19-0-26 42.22%),6 (0.13)
32,"Newnes, Jack",29y 80d,196 (73-2-121 37.76%),74 (0.38),41 (18-0-23 43.90%),19 (0.46)
4,"OBrien, Lochie",22y 239d,48 (16-0-32 33.33%),13 (0.27),←,
44,"Owies, Matthew",25y 57d,23 (14-0-9 60.87%),21 (0.91),←,
20,"Plowman, Lachie",27y 246d,134 (44-0-90 32.84%),2 (0.01),114 (40-0-74 35.09%),1 (0.01)
42,"Saad, Adam",27y 296d,139 (57-2-80 41.73%),10 (0.07),30 (14-0-16 46.67%),2 (0.07)
1,"Silvagni, Jack",24y 149d,86 (29-0-57 33.72%),67 (0.78),←,
18,"Walsh, Sam",21y 317d,69 (28-0-41 40.58%),29 (0.42),←,
23,"Weitering, Jacob",24y 173d,124 (39-0-85 31.45%),11 (0.09),←,
6,"Williams, Zac",27y 237d,135 (69-0-66 51.11%),32 (0.24),22 (10-0-12 45.45%),5 (0.23)
Totals,Totals,24y 179d,1811 (725-8-1078 40.03%),624 (0.34),,
C,"Voss, Michael",46y 312d,117 (49-1-67 42.31%),,8 (6-0-2 75.00%),
