Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
30,"Brand, Kaiden",24y 105d,33 (19-1-13 59.09%),,←,
22,"Breust, Luke",27y 253d,178 (130-1-47 73.31%),345 (1.94),←,
5,"Burton, Ryan",21y 172d,40 (20-1-19 51.25%),5 (0.13),←,
18,"Ceglar, Jonathon",27y 158d,57 (43-0-14 75.44%),33 (0.58),←,
12,"Frawley, James",29y 305d,201 (74-1-126 37.06%),24 (0.12),62 (40-0-22 64.52%),6 (0.10)
19,"Gunston, Jack",26y 279d,165 (112-1-52 68.18%),323 (1.96),151 (107-1-43 71.19%),303 (2.01)
15,"Hardwick, Blake",21y 167d,37 (21-1-15 58.11%),2 (0.05),←,
31,"Henderson, Ricky",29y 314d,124 (62-1-61 50.40%),63 (0.51),34 (16-1-17 48.53%),20 (0.59)
17,"Howe, Daniel",22y 230d,48 (33-1-14 69.79%),10 (0.21),←,
4,"Impey, Jarman",23y 13d,92 (50-0-42 54.35%),42 (0.46),17 (10-0-7 58.82%),8 (0.47)
42,"Miles, Teia",21y 262d,7 (3-0-4 42.86%),4 (0.57),←,
3,"Mitchell, Tom",25y 52d,104 (62-1-41 60.10%),58 (0.56),39 (20-1-18 52.56%),20 (0.51)
35,"Morrison, Harry",19y 252d,16 (9-0-7 56.25%),3 (0.19),←,
13,"ORourke, Jonathan",24y 92d,20 (9-0-11 45.00%),4 (0.20),11 (8-0-3 72.73%),4 (0.36)
28,"Puopolo, Paul",30y 232d,161 (118-0-43 73.29%),166 (1.03),←,
2,"Roughead, Jarryd",31y 180d,270 (170-2-98 63.33%),555 (2.06),←,
25,"Schoenmakers, Ryan",27y 256d,115 (73-1-41 63.91%),45 (0.39),←,
26,"Shiels, Liam",27y 84d,179 (125-1-53 70.11%),63 (0.35),←,
16,"Smith, Isaac",29y 204d,174 (126-1-47 72.70%),145 (0.83),←,
24,"Stratton, Ben",29y 143d,163 (112-1-50 69.02%),1 (0.01),←,
11,"Whitecross, Brendan",28y 178d,109 (69-1-39 63.76%),44 (0.40),←,
38,"Worpel, James",19y 179d,4 (3-0-1 75.00%),1 (0.25),←,
Totals,Totals,25y 320d,2297 (1443-16-838 62.82%),1936 (0.84),,
C,"Clarkson, Alastair",50y 86d,322 (200-2-120 62.42%),,←,
