Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",26y 90d,118 (65-0-53 55.08%),50 (0.42),←,
6,"Bolton, Craig",23y 78d,49 (30-0-19 61.22%),10 (0.20),20 (13-0-7 65.00%),
24,"Bolton, Jude",23y 155d,87 (43-1-43 50.00%),53 (0.61),←,
8,"Cresswell, Daryn",32y 87d,240 (108-2-130 45.42%),204 (0.85),←,
28,"Crouch, Jared",25y 165d,128 (65-1-62 51.17%),24 (0.19),←,
2,"Davis, Nick",23y 140d,91 (43-0-48 47.25%),110 (1.21),20 (13-0-7 65.00%),25 (1.25)
12,"Fosdike, Nic",23y 172d,88 (44-1-43 50.57%),44 (0.50),←,
37,"Goodes, Adam",23y 221d,107 (53-1-53 50.00%),133 (1.24),←,
1,"Hall, Barry",26y 190d,125 (53-2-70 43.20%),254 (2.03),37 (19-1-17 52.70%),110 (2.97)
18,"James, Heath",23y 163d,6 (4-0-2 66.67%),,←,
17,"Kennelly, Tadhg",22y 47d,48 (27-0-21 56.25%),17 (0.35),←,
31,"Kirk, Brett",26y 296d,69 (35-1-33 51.45%),35 (0.51),←,
4,"Mathews, Ben",24y 261d,106 (54-1-51 51.42%),18 (0.17),←,
11,"Maxfield, Stuart",31y 130d,256 (127-3-126 50.20%),141 (0.55),167 (92-2-73 55.69%),76 (0.46)
43,"Meiklejohn, James",19y 50d,4 (4-0-0 100.00%),,←,
5,"OKeefe, Ryan",22y 205d,40 (22-0-18 55.00%),33 (0.82),←,
19,"OLoughlin, Michael",26y 178d,179 (98-2-79 55.31%),278 (1.55),←,
30,"Roberts-Thomson, Lewis",19y 343d,12 (8-0-4 66.67%),3 (0.25),←,
22,"Saddington, Jason",23y 298d,124 (63-1-60 51.21%),33 (0.27),←,
25,"Schauble, Andrew",26y 273d,149 (63-0-86 42.28%),33 (0.22),70 (36-0-34 51.43%),22 (0.31)
36,"Schneider, Adam",19y 97d,20 (13-0-7 65.00%),27 (1.35),←,
10,"Williams, Paul",30y 136d,250 (112-3-135 45.40%),284 (1.14),61 (31-1-29 51.64%),61 (1.00)
Totals,Totals,24y 271d,2296 (1134-19-1143 49.39%),1784 (0.78),,
C,"Roos, Paul",40y 51d,30 (19-0-11 63.33%),,←,
