Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",7,4,8,15,,,,2.0,,,,,1.0,,,,,,,,,,
3,"Breuer, Shayne",11,6,7,18,,3.0,,2.0,,,,,,1.0,,,,,,,,,
21,"Brown, David",20,6,5,25,,,,2.0,,,,,1.0,,,,,,,,,,
44,"Cotton, Jarrod",5,2,1,6,,2.0,,,,,,,,1.0,,,,,,,,,
6,"Cummings, Scott",4,2,1,5,3,,,,,,,,,2.0,,,,,,,,,
19,"Dickie, Donald",6,1,8,14,,,,,,,,,1.0,,,,,,,,,,
25,"Eagleton, Nathan",12,5,2,14,,2.0,,1.0,,,,,,,,,,,,,,,
8,"Francis, Fabian",8,3,1,9,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Francou, Josh",10,9,7,17,,,,1.0,,,,,1.0,2.0,,,,,,,,,
39,"Heuskes, Adam",12,4,10,22,,,,1.0,,,,,1.0,,,,,,,,,,
38,"James, Roger",8,3,6,14,,1.0,,3.0,,,,,,1.0,,,,,,,,,
29,"Kingsley, Adam",15,5,9,24,1,2.0,,2.0,,,,,,,,,,,,,,,
20,"Lade, Brendon",3,3,1,4,,,10.0,,,,,,1.0,1.0,,,,,,,,,
22,"Lockwood, Bowen",1,,2,3,,,,,,,,,,,,,,,,,,,
9,"Lyle, Brayden",8,3,4,12,,,,,,,,,1.0,,,,,,,,,,
33,"Mead, Darren",11,5,10,21,,,,,,,,,,1.0,,,,,,,,,
14,"Paxman, Stephen",3,1,6,9,,,,2.0,,,,,2.0,,,,,,,,,,
2,"Primus, Matthew",10,5,5,15,,,12.0,2.0,,,,,1.0,,,,,,,,,,
7,"Rombotis, John",7,4,4,11,,,,,,,,,3.0,2.0,,,,,,,,,
1,"Wanganeen, Gavin",12,1,11,23,,,,2.0,,,,,2.0,1.0,,,,,,,,,
15,"Wilson, Michael",6,4,3,9,,,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,179,76,111,290,4,17.0,22.0,23.0,,,,,17.0,14.0,,,,,,,,,
Opposition,Opposition,198,74,108,306,10,16.0,16.0,29.0,,,,,14.0,17.0,6.0,,,,,,,,
