Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",27y 164d,157 (87-1-69 55.73%),47 (0.30),←,
37,"Chandler, Kade",23y 160d,24 (16-0-8 66.67%),15 (0.63),←,
31,"Fritsch, Bayley",26y 198d,122 (72-1-49 59.43%),202 (1.66),←,
11,"Gawn, Max",31y 174d,192 (94-1-97 49.22%),95 (0.49),←,
6,"Grundy, Brodie",29y 68d,191 (98-2-91 51.83%),69 (0.36),14 (9-0-5 64.29%),9 (0.64)
14,"Hibberd, Michael",33y 170d,194 (99-2-93 51.55%),14 (0.07),110 (59-1-50 54.09%),3 (0.03)
12,"Hunter, Lachie",28y 191d,186 (101-0-85 54.30%),77 (0.41),13 (9-0-4 69.23%),4 (0.31)
23,"Jordon, James",22y 184d,58 (43-1-14 75.00%),17 (0.29),←,
15,"Langdon, Ed",27y 141d,146 (78-1-67 53.77%),63 (0.43),78 (53-1-24 68.59%),30 (0.38)
8,"Lever, Jake",27y 109d,149 (96-1-52 64.77%),4 (0.03),93 (58-1-34 62.90%),1 (0.01)
1,"May, Steven",31y 163d,205 (91-2-112 44.88%),23 (0.11),82 (53-1-28 65.24%),2 (0.02)
41,"McVee, Judd",19y 319d,14 (9-0-5 64.29%),,←,
30,"Neal-Bullen, Alex",27y 164d,142 (83-1-58 58.80%),98 (0.69),←,
5,"Petracca, Christian",27y 169d,165 (93-1-71 56.67%),154 (0.93),←,
35,"Petty, Harry",23y 222d,57 (32-1-24 57.02%),11 (0.19),←,
36,"Pickett, Kysaiah",22y 20d,74 (50-1-23 68.24%),109 (1.47),←,
24,"Rivers, Trent",21y 327d,66 (47-1-18 71.97%),7 (0.11),←,
3,"Salem, Christian",27y 342d,148 (74-1-73 50.34%),25 (0.17),←,
29,"Smith, Joel",27y 117d,31 (18-0-13 58.06%),4 (0.13),←,
9,"Spargo, Charlie",23y 209d,94 (62-1-31 66.49%),62 (0.66),←,
32,"Sparrow, Tom",23y 22d,64 (43-1-20 67.97%),23 (0.36),←,
2,"van Rooyen, Jacob",20y 67d,12 (8-0-4 66.67%),17 (1.42),←,
7,"Viney, Jack",29y 70d,185 (82-1-102 44.59%),54 (0.29),←,
Totals,Totals,26y 69d,2676 (1476-21-1179 55.16%),1190 (0.44),,
C,"Goodwin, Simon",46y 178d,149 (86-1-62 58.05%),,148 (86-1-61 58.45%),
