Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",16,6,13,29,4,,,2.0,1.0,7.0,7.0,,,,3.0,12.0,17.0,,1.0,2.0,3.0,,
10,"Ashcroft, Marcus",14,9,6,20,1,,,,6.0,1.0,1.0,1.0,2.0,1.0,,3.0,16.0,,1.0,2.0,,,
20,"Black, Simon",13,3,14,27,2,,,2.0,,5.0,5.0,2.0,3.0,,1.0,10.0,18.0,,,2.0,,,
36,"Bradshaw, Daniel",10,6,1,11,,3.0,3.0,3.0,,2.0,,1.0,2.0,,,4.0,7.0,1.0,2.0,1.0,,,
16,"Brown, Jonathan",4,4,6,10,2,,,1.0,,4.0,,,,2.0,,5.0,5.0,,1.0,,,,
30,"Copeland, Robert",3,3,2,5,,,,,1.0,,,,1.0,1.0,,1.0,4.0,,,,,,
32,"Hart, Shaun",12,5,6,18,1,1.0,,,,6.0,1.0,2.0,2.0,,,8.0,11.0,,,1.0,1.0,,
1,"Headland, Des",8,2,2,10,3,1.0,,1.0,1.0,4.0,2.0,,,1.0,,6.0,5.0,1.0,,1.0,,,
2,"Johnson, Chris",11,4,6,17,,,,3.0,4.0,1.0,1.0,,1.0,1.0,2.0,7.0,9.0,,,3.0,4.0,,
27,"Keating, Clark",1,,,1,,,22.0,1.0,,1.0,,,,2.0,,1.0,,,,1.0,,,
44,"Lappin, Nigel",16,5,8,24,,1.0,1.0,3.0,2.0,2.0,5.0,,2.0,,,8.0,16.0,1.0,,2.0,1.0,,
11,"Lynch, Alastair",9,6,,9,3,4.0,1.0,,,,1.0,1.0,,,,7.0,2.0,5.0,6.0,,,,
43,"McDonald, Beau",3,,3,6,1,,18.0,1.0,,2.0,3.0,,1.0,1.0,,4.0,1.0,,,2.0,1.0,,
4,"McRae, Craig",9,7,5,14,,1.0,,3.0,1.0,2.0,2.0,1.0,,,,5.0,9.0,,,,,,
15,"Michael, Mal",4,3,1,5,,,,,2.0,1.0,,,,1.0,,1.0,4.0,,,1.0,,,
8,"Notting, Tim",7,7,4,11,1,1.0,1.0,,1.0,6.0,,1.0,,,,3.0,8.0,1.0,,1.0,2.0,,
13,"Pike, Martin",1,2,2,3,,,,,,,,,,2.0,,1.0,2.0,,1.0,1.0,,,
6,"Power, Luke",15,8,3,18,1,1.0,,2.0,1.0,7.0,2.0,1.0,1.0,2.0,,2.0,15.0,,,2.0,1.0,,
5,"Scott, Brad",9,5,6,15,,,,1.0,3.0,2.0,2.0,,,1.0,,4.0,12.0,,,3.0,1.0,,
22,"Scott, Chris",11,5,3,14,,1.0,,1.0,4.0,5.0,1.0,1.0,3.0,,,5.0,9.0,,,2.0,,,
3,"Voss, Michael",14,6,9,23,,2.0,,2.0,2.0,7.0,5.0,1.0,1.0,2.0,,5.0,18.0,,2.0,,2.0,,
33,"White, Darryl",14,5,4,18,,,2.0,,2.0,1.0,2.0,1.0,4.0,2.0,,12.0,6.0,2.0,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,101,104,308,19,22.0,48.0,26.0,31.0,66.0,40.0,13.0,23.0,19.0,6.0,114.0,194.0,11.0,14.0,29.0,17.0,,
Opposition,Opposition,180,74,126,306,15,13.0,16.0,25.0,36.0,53.0,31.0,23.0,19.0,23.0,,123.0,176.0,12.0,6.0,20.0,28.0,,
