Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 298d,61 (38-0-23 62.30%),5 (0.08),34 (24-0-10 70.59%),1 (0.03)
4,"Ah Chee, Callum",24y 197d,90 (43-0-47 47.78%),36 (0.40),45 (35-0-10 77.78%),12 (0.27)
31,"Andrews, Harris",25y 134d,142 (58-0-84 40.85%),10 (0.07),←,
43,"Answerth, Noah",22y 261d,34 (25-0-9 73.53%),2 (0.06),←,
33,"Bailey, Zac",22y 213d,76 (48-0-28 63.16%),71 (0.93),←,
7,"Berry, Jarrod",24y 78d,91 (46-0-45 50.55%),40 (0.44),←,
23,"Cameron, Charlie",27y 293d,157 (99-1-57 63.38%),259 (1.65),84 (52-0-32 61.90%),172 (2.05)
18,"Coleman, Keidean",22y 24d,24 (16-0-8 66.67%),8 (0.33),←,
3,"Daniher, Joe",28y 51d,138 (60-1-77 43.84%),256 (1.86),30 (20-0-10 66.67%),65 (2.17)
32,"Fort, Darcy",28y 261d,14 (10-0-4 71.43%),11 (0.79),6 (5-0-1 83.33%),5 (0.83)
27,"Gardiner, Darcy",26y 214d,139 (62-0-77 44.60%),5 (0.04),←,
1,"Lohmann, Kai",18y 353d,2 (2-0-0 100.00%),,←,
17,"Lyons, Jarryd",29y 276d,165 (95-0-70 57.58%),81 (0.49),73 (51-0-22 69.86%),32 (0.44)
11,"McCarthy, Lincoln",28y 184d,100 (72-0-28 72.00%),105 (1.05),71 (49-0-22 69.01%),80 (1.13)
6,"McCluggage, Hugh",24y 52d,112 (59-0-53 52.68%),67 (0.60),←,
46,"McInerney, Oscar",27y 288d,84 (52-0-32 61.90%),39 (0.46),←,
25,"McStay, Daniel",26y 304d,145 (67-0-78 46.21%),120 (0.83),←,
9,"Neale, Lachie",28y 335d,201 (109-0-92 54.23%),105 (0.52),66 (44-0-22 66.67%),38 (0.58)
20,"Prior, Jaxon",20y 324d,20 (16-0-4 80.00%),7 (0.35),←,
16,"Rayner, Cam",22y 185d,69 (39-0-30 56.52%),61 (0.88),←,
10,"Rich, Daniel",31y 321d,252 (105-1-146 41.87%),113 (0.45),←,
37,"Starcevich, Brandon",22y 274d,53 (36-0-17 67.92%),3 (0.06),←,
15,"Zorko, Dayne",33y 74d,214 (90-0-124 42.06%),210 (0.98),←,
Totals,Totals,25y 360d,2383 (1247-3-1133 52.33%),1614 (0.68),,
C,"Fagan, Chris",60y 305d,117 (61-0-56 52.14%),,←,
