Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
14,"Billings, Jack",29y 223d,172 (69-1-102 40.41%),112 (0.65),17 (7-0-10 41.18%),4 (0.24)
17,"Bowey, Jake",22y 198d,64 (40-0-24 62.50%),8 (0.13),←,
37,"Chandler, Kade",25y 75d,59 (32-0-27 54.24%),46 (0.78),←,
31,"Fritsch, Bayley",28y 113d,152 (84-1-67 55.59%),253 (1.66),←,
11,"Gawn, Max",33y 89d,227 (111-1-115 49.12%),109 (0.48),←,
43,"Henderson, Jack",25y 179d,3 (0-0-3 0.00%),2 (0.67),←,
22,"Howes, Blake",21y 356d,19 (8-0-11 42.11%),,←,
42,"Johnson, Aidan",25y 20d,2 (0-0-2 0.00%),1 (0.50),←,
15,"Langdon, Ed",29y 56d,182 (96-1-85 53.02%),76 (0.42),114 (71-1-42 62.72%),43 (0.38)
19,"Langford, Harvey",19y 14d,2 (0-0-2 0.00%),1 (0.50),←,
20,"Lindsay, Xavier",18y 238d,3 (0-0-3 0.00%),,←,
1,"May, Steven",33y 78d,236 (107-2-127 45.76%),24 (0.10),113 (69-1-43 61.50%),3 (0.03)
25,"McDonald, Tom",32y 192d,235 (103-1-131 44.04%),169 (0.72),←,
18,"Melksham, Jake",33y 212d,230 (119-1-110 51.96%),189 (0.82),116 (67-0-49 57.76%),132 (1.14)
13,"Oliver, Clayton",27y 250d,186 (103-1-82 55.65%),55 (0.30),←,
5,"Petracca, Christian",29y 84d,192 (107-1-84 55.99%),188 (0.98),←,
35,"Petty, Harry",25y 137d,85 (45-1-39 53.53%),28 (0.33),←,
24,"Rivers, Trent",23y 242d,103 (65-1-37 63.59%),9 (0.09),←,
3,"Salem, Christian",29y 257d,179 (90-1-88 50.56%),26 (0.15),←,
30,"Sharp, Harry",22y 102d,19 (10-1-8 55.26%),7 (0.37),3 (0-0-3 0.00%),3 (1.00)
32,"Sparrow, Tom",24y 302d,98 (60-1-37 61.73%),35 (0.36),←,
2,"van Rooyen, Jacob",21y 347d,44 (25-0-19 56.82%),61 (1.39),←,
7,"Viney, Jack",30y 350d,222 (100-1-121 45.27%),66 (0.30),←,
Totals,Totals,26y 242d,2714 (1374-16-1324 50.63%),1465 (0.54),,
C,"Goodwin, Simon",48y 93d,186 (104-1-81 56.18%),,185 (104-1-80 56.49%),
