Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",28y 319d,179 (91-5-83 52.23%),143 (0.80),←,
5,"Buckley, Nathan",24y 14d,83 (30-2-51 37.35%),85 (1.02),63 (26-2-35 42.86%),64 (1.02)
17,"Burns, Scott",21y 230d,39 (15-1-23 39.74%),8 (0.21),←,
39,"Crow, Scott",22y 235d,32 (13-0-19 40.63%),6 (0.19),19 (7-0-12 36.84%),4 (0.21)
24,"Curran, Chris",22y 6d,16 (8-2-6 56.25%),5 (0.31),←,
2,"Francis, Tony",27y 130d,119 (66-2-51 56.30%),82 (0.69),←,
15,"Hassall, Jon",22y 361d,50 (19-2-29 40.00%),12 (0.24),←,
8,"James, Brett",23y 238d,41 (17-1-23 42.68%),26 (0.63),←,
23,"Kelly, Craig",30y 54d,121 (66-3-52 55.79%),43 (0.36),←,
27,"McDonald, Alex",26y 178d,65 (33-0-32 50.77%),33 (0.51),19 (7-0-12 36.84%),9 (0.47)
1,"Monkhorst, Damian",26y 354d,152 (87-4-61 58.55%),30 (0.20),←,
6,"Patterson, Stephen",25y 218d,37 (15-1-21 41.89%),45 (1.22),←,
16,"Pitt, Steven",23y 18d,10 (5-0-5 50.00%),12 (1.20),←,
35,"Prestigiacomo, Simon",18y 191d,9 (3-0-6 33.33%),,←,
36,"Rocca, Saverio",22y 263d,87 (44-2-41 51.72%),301 (3.46),←,
29,"Russell, Scott",26y 94d,142 (80-3-59 57.39%),89 (0.63),←,
12,"Schauble, Andrew",19y 266d,22 (9-0-13 40.91%),4 (0.18),←,
18,"Walker, Lee",23y 184d,15 (4-1-10 30.00%),13 (0.87),←,
14,"Watson, Shane",22y 174d,85 (40-1-44 47.65%),49 (0.58),←,
22,"Wild, Jason",20y 181d,25 (11-2-12 48.00%),6 (0.24),←,
10,"Williams, Paul",23y 128d,110 (55-2-53 50.91%),138 (1.25),←,
Totals,Totals,23y 339d,1439 (711-34-694 49.41%),1130 (0.79),,
C,"Shaw, Tony",36y 17d,19 (7-0-12 36.84%),,←,
