Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
26,"Anderson, Joe",21y 150d,15 (7-0-8 46.67%),,←,
27,"Armfield, Dennis",23y 152d,34 (17-0-17 50.00%),2 (0.06),←,
19,"Betts, Eddie",23y 178d,106 (35-2-69 33.96%),139 (1.31),←,
44,"Carrazzo, Andrew",26y 159d,108 (37-2-69 35.19%),33 (0.31),←,
38,"Garlett, Jeff",20y 293d,16 (11-0-5 68.75%),24 (1.50),←,
4,"Gibbs, Bryce",21y 69d,75 (31-0-44 41.33%),38 (0.51),←,
23,"Henderson, Lachie",20y 160d,22 (11-0-11 50.00%),11 (0.50),7 (3-0-4 42.86%),8 (1.14)
39,"Jacobs, Sam",22y 43d,8 (4-0-4 50.00%),2 (0.25),←,
40,"Jamison, Michael",23y 346d,43 (20-0-23 46.51%),,←,
9,"Johnson, Chris",24y 118d,44 (17-0-27 38.64%),3 (0.07),13 (8-0-5 61.54%),1 (0.08)
45,"Joseph, Aaron",20y 323d,32 (18-0-14 56.25%),4 (0.13),←,
5,"Judd, Chris",26y 257d,184 (110-2-72 60.33%),169 (0.92),50 (26-0-24 52.00%),31 (0.62)
8,"Kreuzer, Matthew",21y 10d,52 (28-0-24 53.85%),30 (0.58),←,
3,"Murphy, Marc",22y 308d,89 (34-0-55 38.20%),73 (0.82),←,
17,"OhAilpin, Setanta",27y 66d,67 (25-1-41 38.06%),51 (0.76),←,
12,"Robinson, Mitch",20y 350d,15 (9-0-6 60.00%),9 (0.60),←,
2,"Russell, Jordan",23y 198d,79 (31-1-47 39.87%),14 (0.18),←,
29,"Scotland, Heath",29y 306d,185 (69-1-115 37.57%),60 (0.32),132 (46-1-85 35.23%),48 (0.36)
6,"Simpson, Kade",26y 18d,119 (42-1-76 35.71%),69 (0.58),←,
32,"Thornton, Bret",26y 189d,155 (49-1-105 31.94%),4 (0.03),←,
43,"White, Simon",21y 340d,6 (4-0-2 66.67%),1 (0.17),←,
13,"Yarran, Chris",19y 155d,15 (7-0-8 46.67%),18 (1.20),←,
Totals,Totals,23y 141d,1469 (616-11-842 41.93%),754 (0.51),,
C,"Ratten, Brett",38y 316d,60 (28-0-32 46.67%),,←,
