St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bingham, Lawrence",6,8,12,18,,,,3.0,,,,,,2.0,,,,,,,,,
18,"Bowey, Brett",12,4,6,18,1,,,2.0,,,,,2.0,2.0,,,,,,,,,
3,"Burke, Nathan",16,3,15,31,1,1.0,,5.0,,,,,8.0,,,,,,,,,,
15,"Coghlan, Frank",6,,6,12,,2.0,,,,,,,,2.0,,,,,,,,,
14,"Craven, Danny",7,2,4,11,,2.0,,2.0,,,,,1.0,2.0,,,,,,,,,
20,"Dwyer, Mick",13,4,11,24,1,,,,,,,,1.0,1.0,,,,,,,,,
16,"Fletcher, Adrian",6,3,7,13,,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
2,"Frawley, Danny",8,4,5,13,,,,2.0,,,,,2.0,4.0,,,,,,,,,
6,"Grant, David",13,9,10,23,,,,3.0,,,,,5.0,3.0,,,,,,,,,
27,"Greig, Dean",3,2,7,10,,1.0,,,,,,,1.0,2.0,,,,,,,,,
35,"Harvey, Robert",28,4,10,38,,,,1.0,,,,,4.0,,1.0,,,,,,,,
11,"Hilton, Jeff",10,2,7,17,,1.0,,3.0,,,,,,2.0,,,,,,,,,
52,"Kickett, Dale",4,3,4,8,,1.0,,1.0,,,,,,1.0,,,,,,,,,
4,"Lockett, Tony",8,4,,8,6,2.0,,,,,,,2.0,2.0,,,,,,,,,
5,"McAdam, Gilbert",13,3,7,20,2,,,,,,,,1.0,1.0,,,,,,,,,
12,"Morris, Russell",21,11,16,37,,,,1.0,,,,,8.0,,,,,,,,,,
41,"Pekin, Tim",7,,9,16,,,,2.0,,,,,2.0,1.0,,,,,,,,,
31,"Shanahan, Jamie",13,5,5,18,,,,2.0,,,,,3.0,2.0,,,,,,,,,
9,"Vidovic, Lazar",7,6,7,14,,1.0,14.0,1.0,,,,,,3.0,,,,,,,,,
7,"Winmar, Nicky",20,5,5,25,,1.0,,1.0,,,,,4.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,82,153,374,11,18.0,14.0,30.0,,,,,46.0,34.0,1.0,,,,,,,,
Opposition,Opposition,199,60,120,319,15,7.0,19.0,27.0,,,,,34.0,46.0,5.0,,,,,,,,
