Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",13,2,8,21,,,,,,,,,1.0,1.0,,,,,,,,,
22,"Bain, David",24,9,2,26,2,,,4.0,,,,,4.0,2.0,2.0,,,,,,,,
25,"Campbell, Matthew",21,4,8,29,1,2.0,,1.0,,,,,3.0,,,,,,,,,,
19,"Edwards, Bradley",6,3,5,11,,,4.0,,,,,,1.0,1.0,,,,,,,,,
4,"Gastev, John",19,6,7,26,1,,,2.0,,,,,2.0,3.0,,,,,,,,,
5,"Hardie, Brad",14,2,3,17,2,2.0,,1.0,,,,,,2.0,,,,,,,,,
49,"Harris, Ben",5,1,3,8,,,1.0,1.0,,,,,,3.0,,,,,,,,,
32,"Hart, Shaun",7,2,5,12,,,,1.0,,,,,1.0,,,,,,,,,,
9,"Ishchenko, Alex",3,4,5,8,2,,9.0,,,,,,2.0,1.0,,,,,,,,,
35,"Keane, Gavin",12,1,7,19,,,,1.0,,,,,4.0,2.0,,,,,,,,,
41,"Kennedy, Matthew",7,2,5,12,,,,1.0,,,,,2.0,1.0,,,,,,,,,
36,"Kennedy, Michael",16,5,11,27,,,,5.0,,,,,3.0,,,,,,,,,,
17,"Leslie, Martin",7,5,9,16,1,,,1.0,,,,,2.0,4.0,,,,,,,,,
7,"McIvor, Scott",13,4,9,22,,,,,,,,,2.0,2.0,,,,,,,,,
24,"Merrett, Roger",7,2,2,9,1,1.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
8,"Richardson, Michael",8,2,7,15,,,,2.0,,,,,1.0,2.0,,,,,,,,,
27,"Roberts, Mark",7,5,2,9,,,,1.0,,,,,,,,,,,,,,,
6,"Rowe, Brad",8,1,3,11,,,,,,,,,,1.0,,,,,,,,,
2,"Williams, Mark",9,2,5,14,,4.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
21,"Zanotti, Mark",12,5,4,16,,,,,,,,,1.0,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,67,110,328,10,11.0,16.0,25.0,,,,,31.0,32.0,2.0,,,,,,,,
Opposition,Opposition,240,78,129,369,21,22.0,21.0,23.0,,,,,32.0,31.0,4.0,,,,,,,,
