Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",8,3,6,14,,,,2.0,1.0,2.0,4.0,4.0,1.0,2.0,,7.0,9.0,,,,,1.0,73.0
31,"Appleby, Flynn",10,4,3,13,,,,1.0,4.0,,1.0,3.0,2.0,1.0,,6.0,9.0,1.0,,2.0,1.0,,76.0
11,"Blair, Jarryd",8,3,8,16,,,,4.0,1.0,2.0,1.0,1.0,2.0,1.0,,6.0,10.0,,1.0,1.0,,1.0,79.0
46,"Cox, Mason",6,4,4,10,1,,10.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,,8.0,2.0,2.0,1.0,3.0,,1.0,85.0
25,"Crisp, Jack",14,5,5,19,,,,4.0,1.0,3.0,,2.0,1.0,,,5.0,13.0,1.0,,7.0,,,91.0
39,"Crocker, Ben",6,1,4,10,,,,2.0,1.0,3.0,2.0,3.0,1.0,1.0,,4.0,7.0,,,1.0,,1.0,81.0
2,"de Goey, Jordan",13,7,7,20,5,2.0,,3.0,1.0,4.0,2.0,5.0,1.0,2.0,3.0,6.0,14.0,1.0,5.0,,,3.0,84.0
15,"Dunn, Lynden",5,3,2,7,,,,1.0,4.0,2.0,,3.0,1.0,2.0,,3.0,4.0,2.0,,2.0,,,89.0
4,"Grundy, Brodie",4,1,12,16,,,39.0,11.0,1.0,1.0,4.0,6.0,1.0,4.0,,10.0,7.0,,,1.0,,,82.0
32,"Hoskin-Elliott, Will",10,5,3,13,1,,,,,2.0,,2.0,1.0,,,4.0,8.0,,3.0,,,,90.0
38,"Howe, Jeremy",12,7,5,17,1,,,2.0,4.0,,,1.0,,,,7.0,10.0,2.0,,4.0,,,93.0
16,"Mayne, Chris",10,5,8,18,1,2.0,,3.0,1.0,1.0,1.0,2.0,2.0,,,6.0,10.0,,1.0,,,1.0,78.0
30,"Moore, Darcy",3,3,2,5,1,,,,,1.0,,,,,,2.0,3.0,1.0,1.0,1.0,,,69.0
9,"Murray, Sam",17,10,7,24,,,,2.0,5.0,2.0,,6.0,1.0,1.0,,6.0,20.0,,,3.0,1.0,,83.0
10,"Pendlebury, Scott",9,1,11,20,1,,,4.0,1.0,3.0,5.0,3.0,1.0,1.0,,6.0,14.0,,,,,1.0,53.0
21,"Phillips, Tom",18,10,10,28,1,,,1.0,7.0,6.0,4.0,1.0,,,,8.0,19.0,,,,1.0,3.0,89.0
12,"Scharenberg, Matt",6,3,8,14,,,,1.0,1.0,2.0,,2.0,,1.0,,6.0,8.0,2.0,,4.0,,,88.0
22,"Sidebottom, Steele",17,6,17,34,,1.0,,2.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,8.0,26.0,,,1.0,2.0,,86.0
35,"Stephenson, Jaidyn",13,6,8,21,2,,,1.0,1.0,3.0,3.0,5.0,,1.0,,5.0,14.0,2.0,1.0,1.0,,,84.0
24,"Thomas, Josh",12,7,10,22,3,,,2.0,,8.0,1.0,,,,,9.0,14.0,,1.0,1.0,,,82.0
7,"Treloar, Adam",12,1,14,26,1,1.0,,7.0,,7.0,9.0,2.0,1.0,1.0,,14.0,12.0,,,1.0,1.0,2.0,83.0
18,"Varcoe, Travis",10,4,9,19,1,,,1.0,,4.0,2.0,2.0,,1.0,,6.0,13.0,,,1.0,,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,99,163,386,19,7.0,49.0,56.0,37.0,61.0,49.0,57.0,18.0,21.0,4.0,142.0,246.0,14.0,14.0,34.0,6.0,15.0,
Opposition,Opposition,221,109,152,373,18,6.0,34.0,56.0,40.0,56.0,37.0,58.0,21.0,18.0,2.0,125.0,246.0,8.0,8.0,45.0,7.0,13.0,
