West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",13,1,9,22,,,,2.0,,,,,,,1.0,,,,,,,,
20,"Bond, Shane",,,,,,,,,,,,,,,,,,,,,,,
35,"Cousins, Ben",6,3,6,12,,,,,,,,,,,,,,,,,,,
29,"Donnelly, Andrew",15,10,4,19,,1.0,10.0,5.0,,,,,1.0,1.0,,,,,,,,,
22,"Downsborough, Ian",9,2,2,11,1,,6.0,,,,,,,,,,,,,,,,
18,"Evans, Tony",3,1,8,11,,,,1.0,,,,,1.0,,,,,,,,,,
7,"Gehrig, Fraser",7,2,7,14,,,1.0,,,,,,2.0,1.0,,,,,,,,,
36,"Hart, David",12,3,1,13,,,,1.0,,,,,,,,,,,,,,,
1,"Heady, Brett",11,2,9,20,,,,1.0,,,,,,,,,,,,,,,
2,"Kemp, Dean",14,4,13,27,,1.0,1.0,5.0,,,,,3.0,2.0,2.0,,,,,,,,
5,"Lovell, Andy",11,1,8,19,1,1.0,,,,,,,,2.0,,,,,,,,,
30,"Matera, Peter",11,2,4,15,1,,,4.0,,,,,2.0,1.0,,,,,,,,,
11,"McIntosh, Ashley",4,2,1,5,,,,,,,,,,,,,,,,,,,
17,"McKenna, Guy",13,7,7,20,,,,2.0,,,,,1.0,1.0,,,,,,,,,
8,"Metropolis, Daniel",5,3,6,11,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
42,"Morrison, Chad",10,2,4,14,,,,,,,,,,,,,,,,,,,
21,"Schofield, Jarrad",13,2,12,25,1,2.0,,2.0,,,,,1.0,,,,,,,,,,
34,"Sikora, Shane",7,1,1,8,,2.0,,,,,,,,,,,,,,,,,
4,"Sumich, Peter",11,8,1,12,6,3.0,,1.0,,,,,,1.0,,,,,,,,,
39,"Waterman, Chris",16,4,5,21,1,,2.0,4.0,,,,,1.0,1.0,,,,,,,,,
12,"White, Mitchell",19,12,9,28,2,2.0,3.0,1.0,,,,,1.0,,3.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,72,117,327,14,15.0,23.0,30.0,,,,,14.0,12.0,6.0,,,,,,,,
Opposition,Opposition,202,75,100,302,14,9.0,24.0,29.0,,,,,12.0,14.0,,,,,,,,,
