Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",25y 98d,145 (68-2-75 47.59%),117 (0.81),←,
13,"Brunton, Neil",23y 170d,15 (4-1-10 30.00%),3 (0.20),←,
29,"Cordy, Neil",33y 74d,233 (90-1-142 38.84%),32 (0.14),94 (39-1-54 42.02%),4 (0.04)
4,"Doolan, Ben",19y 163d,19 (7-1-11 39.47%),4 (0.21),←,
40,"Dunkley, Andrew",23y 358d,10 (2-1-7 25.00%),,←,
48,"Gray, Troy",19y 116d,5 (1-1-3 30.00%),4 (0.80),←,
47,"Higgins, Leon",23y 360d,85 (31-2-52 37.65%),64 (0.75),←,
31,"Holmes, Darren",21y 292d,18 (5-2-11 33.33%),1 (0.06),←,
19,"John, Gareth",20y 156d,14 (1-0-13 7.14%),2 (0.14),←,
11,"Kappler, Darren",27y 150d,97 (33-0-64 34.02%),67 (0.69),10 (3-0-7 30.00%),16 (1.60)
14,"Kelly, Paul",22y 329d,42 (11-2-29 28.57%),19 (0.45),←,
1,"Lawson, Jamie",20y 260d,28 (9-2-17 35.71%),17 (0.61),←,
34,"Luff, Troy",22y 212d,14 (4-1-9 32.14%),13 (0.93),←,
8,"Minton-Connell, Simon",23y 56d,25 (10-0-15 40.00%),65 (2.60),6 (1-0-5 16.67%),15 (2.50)
10,"Mitchell, Barry",26y 197d,160 (70-2-88 44.38%),209 (1.31),←,
18,"Nettelbeck, Craig",20y 26d,32 (9-2-21 31.25%),21 (0.66),←,
22,"Rose, Gavin",22y 266d,7 (1-1-5 21.43%),,←,
15,"Strooper, David",24y 117d,55 (17-1-37 31.82%),57 (1.04),12 (3-1-8 29.17%),29 (2.42)
2,"Tunbridge, Brad",28y 147d,36 (10-2-24 30.56%),12 (0.33),←,
26,"Wright, Stephen",31y 107d,239 (106-1-132 44.56%),246 (1.03),←,
Totals,Totals,24y 18d,1279 (489-25-765 38.23%),953 (0.75),,
C,"Buckenara, Gary",33y 354d,12 (3-1-8 29.17%),,←,
