Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",27y 362d,204 (90-0-114 44.12%),149 (0.73),←,
16,"Bowden, Patrick",24y 318d,62 (14-1-47 23.39%),65 (1.05),12 (6-0-6 50.00%),10 (0.83)
7,"Brown, Nathan",28y 128d,172 (76-3-93 45.06%),270 (1.57),35 (12-0-23 34.29%),64 (1.83)
24,"Coughlan, Mark",24y 59d,83 (31-0-52 37.35%),37 (0.45),←,
3,"Deledio, Brett",19y 61d,33 (16-0-17 48.48%),17 (0.52),←,
41,"Foley, Nathan",20y 283d,17 (7-0-10 41.18%),3 (0.18),←,
20,"Hall, Ray",25y 234d,94 (38-0-56 40.43%),28 (0.30),←,
31,"Hyde, Chris",23y 313d,59 (16-0-43 27.12%),19 (0.32),←,
17,"Johnson, Kane",28y 95d,170 (77-0-93 45.29%),64 (0.38),66 (22-0-44 33.33%),20 (0.30)
39,"Kellaway, Andrew",30y 207d,168 (76-0-92 45.24%),29 (0.17),←,
27,"Krakouer, Andrew",23y 134d,85 (28-0-57 32.94%),84 (0.99),←,
22,"Meyer, Danny",19y 319d,11 (7-0-4 63.64%),4 (0.36),←,
1,"Newman, Chris",24y 31d,88 (30-0-58 34.09%),10 (0.11),←,
26,"Pattison, Adam",20y 105d,9 (5-0-4 55.56%),1 (0.11),←,
15,"Pettifer, Kayne",24y 147d,71 (30-0-41 42.25%),77 (1.08),←,
14,"Polo, Dean",19y 317d,7 (4-0-3 57.14%),3 (0.43),←,
4,"Raines, Andrew",20y 102d,19 (9-0-10 47.37%),,←,
5,"Simmonds, Troy",27y 340d,138 (68-0-70 49.28%),101 (0.73),34 (16-0-18 47.06%),35 (1.03)
10,"Stafford, Greg",31y 295d,198 (88-1-109 44.70%),131 (0.66),68 (26-0-42 38.24%),73 (1.07)
30,"Tambling, Richard",19y 279d,23 (13-0-10 56.52%),15 (0.65),←,
32,"Tivendale, Greg",27y 60d,156 (64-0-92 41.03%),105 (0.67),←,
21,"Tuck, Shane",24y 176d,37 (16-0-21 43.24%),17 (0.46),←,
Totals,Totals,24y 149d,1904 (803-5-1096 42.17%),1229 (0.65),,
C,"Wallace, Terry",47y 187d,182 (95-2-85 52.75%),,34 (16-0-18 47.06%),
