Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",21y 228d,43 (22-0-21 51.16%),21 (0.49),←,
21,"Bell, Daniel",20y 137d,16 (10-0-6 62.50%),,←,
25,"Brown, Nathan",29y 14d,117 (58-0-59 49.57%),30 (0.26),←,
41,"Carroll, Nathan",24y 312d,16 (4-0-12 25.00%),,←,
36,"Davey, Aaron",22y 79d,41 (24-0-17 58.54%),57 (1.39),←,
35,"Ferguson, Ryan",23y 333d,35 (16-0-19 45.71%),4 (0.11),←,
30,"Godfrey, Simon",24y 314d,71 (33-0-38 46.48%),12 (0.17),←,
18,"Green, Brad",24y 168d,124 (64-0-60 51.61%),183 (1.48),←,
4,"Holland, Ben",28y 110d,162 (83-0-79 51.23%),162 (1.00),37 (21-0-16 56.76%),38 (1.03)
16,"Johnstone, Travis",25y 42d,122 (60-0-62 49.18%),94 (0.77),←,
23,"McDonald, James",28y 327d,152 (73-0-79 48.03%),39 (0.26),←,
5,"McLean, Brock",19y 170d,28 (17-0-11 60.71%),11 (0.39),←,
22,"Moloney, Brent",21y 212d,43 (23-1-19 54.65%),8 (0.19),20 (11-0-9 55.00%),2 (0.10)
44,"Motlop, Shannon",27y 10d,60 (33-1-26 55.83%),36 (0.60),6 (4-0-2 66.67%),5 (0.83)
9,"Neitz, David",30y 218d,265 (125-0-140 47.17%),534 (2.02),←,
8,"Nicholson, Alistair",27y 177d,109 (57-0-52 52.29%),3 (0.03),←,
43,"Rigoni, Guy",31y 32d,106 (55-0-51 51.89%),35 (0.33),←,
24,"Robertson, Russell",26y 277d,166 (82-0-84 49.40%),289 (1.74),←,
31,"Wheatley, Paul",24y 138d,91 (50-0-41 54.95%),24 (0.26),←,
45,"Whelan, Matthew",25y 288d,103 (51-0-52 49.51%),10 (0.10),←,
34,"White, Jeff",28y 190d,206 (101-0-105 49.03%),88 (0.43),174 (88-0-86 50.57%),70 (0.40)
13,"Yze, Adem",27y 341d,232 (106-0-126 45.69%),194 (0.84),←,
Totals,Totals,25y 237d,2308 (1147-2-1159 49.70%),1834 (0.79),,
C,"Daniher, Neale",44y 194d,185 (92-0-93 49.73%),,←,
