Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Barlow, Kris",7,3,4,11,,,,1.0,,3.0,,3.0,,1.0,,5.0,5.0,,,2.0,,1.0,94.0
39,"Campbell, Robert",5,5,3,8,,,15.0,4.0,1.0,1.0,2.0,3.0,,3.0,,3.0,5.0,,,,,,53.0
35,"Cox, Adrian",6,4,3,9,,,,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,8.0,,,3.0,,,91.0
24,"Cox, Simon",10,4,3,13,,,,1.0,2.0,3.0,,3.0,,1.0,,2.0,9.0,,,1.0,2.0,,64.0
9,"Crawford, Shane",5,2,10,15,,1.0,,4.0,3.0,2.0,1.0,3.0,,1.0,,5.0,10.0,,,4.0,3.0,1.0,85.0
19,"Dixon, Ben",11,4,5,16,,1.0,,2.0,2.0,5.0,4.0,4.0,1.0,3.0,,8.0,8.0,,,,,,84.0
34,"Graham, Mark",6,4,2,8,,2.0,,3.0,1.0,2.0,,2.0,1.0,1.0,,4.0,5.0,,,2.0,,,92.0
3,"Hay, Jonathan",7,2,6,13,,,,3.0,1.0,1.0,1.0,,1.0,,,7.0,6.0,,,8.0,,,100.0
15,"Hodge, Luke",4,2,6,10,,1.0,,2.0,1.0,1.0,,2.0,3.0,2.0,,7.0,4.0,1.0,,,,,86.0
32,"Hunter, Kingsley",3,2,1,4,,,1.0,,,,,,,,,,3.0,,,2.0,,,49.0
37,"Lekkas, Angelo",16,6,9,25,1,1.0,,6.0,1.0,3.0,2.0,3.0,1.0,1.0,,9.0,14.0,,1.0,2.0,,,100.0
12,"Lonie, Nathan",6,2,5,11,1,,,3.0,2.0,1.0,1.0,1.0,,,,4.0,5.0,,1.0,3.0,,,90.0
28,"Mitchell, Sam",9,4,8,17,,,,2.0,3.0,3.0,5.0,4.0,1.0,2.0,,7.0,10.0,,,1.0,,,77.0
40,"Osborne, Michael",7,2,4,11,,,,1.0,3.0,,,3.0,1.0,1.0,,4.0,4.0,1.0,,,3.0,,100.0
20,"Rawlings, Jade",12,12,8,20,1,4.0,2.0,,,2.0,1.0,1.0,,,,8.0,12.0,5.0,6.0,1.0,,1.0,97.0
16,"Ries, Nick",10,2,4,14,,,,6.0,,3.0,3.0,1.0,1.0,1.0,,7.0,7.0,,,1.0,,,62.0
11,"Smith, Joel",10,4,4,14,,,,2.0,2.0,1.0,1.0,3.0,,1.0,,2.0,13.0,,,1.0,,,91.0
38,"Stone, Nick",2,1,1,3,,,,,1.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,,,40.0
4,"Tallis, Rayden",11,7,4,15,,,,3.0,1.0,4.0,2.0,1.0,,,,2.0,13.0,,1.0,2.0,,,93.0
23,"Thompson, Nathan",7,6,2,9,1,,13.0,2.0,,3.0,,,1.0,,,3.0,6.0,2.0,1.0,2.0,,,74.0
21,"Vandenberg, Richard",8,3,6,14,,,,4.0,,2.0,4.0,2.0,,2.0,,4.0,9.0,,,5.0,,,89.0
6,"Williams, Mark",6,6,3,9,1,1.0,,2.0,,1.0,,1.0,,1.0,,3.0,6.0,,4.0,3.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,87,101,269,5,12.0,31.0,52.0,26.0,42.0,28.0,44.0,12.0,23.0,,97.0,163.0,10.0,14.0,45.0,8.0,3.0,
Opposition,Opposition,192,72,103,295,14,14.0,38.0,40.0,29.0,45.0,38.0,36.0,23.0,12.0,6.0,139.0,156.0,10.0,11.0,42.0,20.0,6.0,
