Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Astbury, David",19y 107d,8 (2-0-6 25.00%),4 (0.50),←,
24,"Collins, Andrew",21y 208d,17 (5-0-12 29.41%),11 (0.65),←,
19,"Connors, Daniel",21y 264d,14 (6-0-8 42.86%),6 (0.43),←,
9,"Cotchin, Trent",20y 67d,36 (15-0-21 41.67%),12 (0.33),←,
32,"Cousins, Ben",31y 348d,261 (140-3-118 54.21%),211 (0.81),23 (6-0-17 26.09%),6 (0.26)
3,"Deledio, Brett",23y 56d,118 (42-3-73 36.86%),90 (0.76),←,
10,"Edwards, Shane",21y 231d,59 (15-3-41 27.97%),32 (0.54),←,
15,"Farmer, Mitch",21y 160d,13 (2-0-11 15.38%),2 (0.15),10 (2-0-8 20.00%),2 (0.20)
25,"Graham, Angus",23y 58d,23 (5-1-17 23.91%),7 (0.30),←,
38,"Griffiths, Ben",18y 269d,2 (2-0-0 100.00%),,←,
23,"Jackson, Daniel",24y 49d,77 (21-2-54 28.57%),20 (0.26),←,
28,"King, Jake",26y 79d,46 (10-3-33 25.00%),9 (0.20),←,
36,"Martin, Dustin",18y 352d,11 (2-0-9 18.18%),5 (0.45),←,
16,"McGuane, Luke",23y 121d,65 (18-2-45 29.23%),2 (0.03),←,
40,"Moore, Kelvin",26y 80d,76 (19-1-56 25.66%),11 (0.14),←,
47,"Nason, Ben",21y 10d,12 (2-0-10 16.67%),12 (1.00),←,
17,"Newman, Chris",28y 26d,165 (52-3-110 32.42%),22 (0.13),←,
8,"Riewoldt, Jack",21y 225d,58 (18-2-38 32.76%),102 (1.76),←,
30,"Tambling, Richard",23y 274d,105 (39-3-63 38.57%),61 (0.58),←,
21,"Tuck, Shane",28y 171d,120 (40-3-77 34.58%),56 (0.47),←,
29,"Vickery, Ty",20y 13d,19 (4-1-14 23.68%),7 (0.37),←,
35,"White, Matt",23y 59d,62 (22-3-37 37.90%),24 (0.39),←,
Totals,Totals,23y 30d,1367 (481-33-853 35.19%),706 (0.52),,
C,"Hardwick, Damien",37y 299d,12 (2-0-10 16.67%),,←,
