Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
44,"Bellchambers, Tom",22y 308d,32 (11-1-20 35.94%),12 (0.38),←,
22,"Carlisle, Jake",20y 224d,15 (7-0-8 46.67%),6 (0.40),←,
32,"Colyer, Travis",20y 262d,23 (11-0-12 47.83%),14 (0.61),←,
12,"Crameri, Stewart",23y 276d,30 (16-1-13 55.00%),53 (1.77),←,
29,"Davey, Alwyn",27y 363d,74 (36-1-37 49.32%),85 (1.15),←,
15,"Dempsey, Courtenay",24y 258d,59 (24-2-33 42.37%),15 (0.25),←,
2,"Dyson, Ricky",26y 227d,107 (42-2-63 40.19%),42 (0.39),←,
31,"Fletcher, Dustin",37y 5d,354 (210-5-139 60.03%),69 (0.19),←,
34,"Hardingham, Kyle",23y 254d,35 (19-1-15 55.71%),9 (0.26),←,
21,"Heppell, Dyson",19y 364d,30 (17-1-12 58.33%),4 (0.13),←,
39,"Hocking, Heath",24y 137d,68 (32-2-34 48.53%),25 (0.37),←,
26,"Hooker, Cale",23y 212d,54 (21-1-32 39.81%),5 (0.09),←,
40,"Howlett, Ben",23y 204d,45 (22-1-22 50.00%),17 (0.38),←,
7,"Jetta, Leroy",23y 311d,69 (35-1-33 51.45%),63 (0.91),←,
14,"Lonergan, Sam",25y 47d,70 (30-2-38 44.29%),36 (0.51),←,
42,"Lovett-Murray, Nathan",29y 176d,129 (48-2-79 37.98%),68 (0.53),←,
17,"Melksham, Jake",20y 257d,44 (20-1-23 46.59%),17 (0.39),←,
6,"Monfries, Angus",25y 114d,139 (55-3-81 40.65%),152 (1.09),←,
30,"Ryder, Paddy",24y 59d,124 (53-3-68 43.95%),76 (0.61),←,
5,"Stanton, Brent",26y 11d,169 (67-3-99 40.53%),111 (0.66),←,
4,"Watson, Jobe",27y 94d,139 (58-3-78 42.81%),63 (0.45),←,
11,"Zaharakis, David",22y 81d,60 (29-1-30 49.17%),61 (1.02),←,
Totals,Totals,24y 259d,1869 (863-37-969 46.17%),1003 (0.54),,
C,"Hird, James",39y 98d,30 (17-1-12 58.33%),,←,
