Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Barry, Leo",4,3,3,7,,,,1.0,3.0,1.0,,2.0,1.0,2.0,,2.0,7.0,,,2.0,1.0,,96.0
42,"Bevan, Paul",5,5,11,16,,1.0,,,,2.0,,4.0,1.0,,,6.0,11.0,,1.0,5.0,,,94.0
14,"Bird, Craig",6,1,8,14,,,,3.0,1.0,4.0,1.0,2.0,,,,4.0,9.0,,,2.0,2.0,,64.0
6,"Bolton, Craig",4,2,8,12,,,,,3.0,,,3.0,2.0,3.0,,3.0,10.0,,,4.0,1.0,,90.0
24,"Bolton, Jude",21,2,8,29,,,,4.0,1.0,6.0,9.0,4.0,2.0,1.0,,14.0,15.0,,,4.0,,1.0,93.0
32,"Buchanan, Amon",7,6,13,20,,1.0,,5.0,1.0,3.0,5.0,3.0,1.0,,,6.0,15.0,,3.0,,2.0,1.0,79.0
28,"Crouch, Jared",7,2,7,14,,,,2.0,2.0,3.0,2.0,1.0,,,,5.0,9.0,,,,1.0,1.0,73.0
10,"Everitt, Peter",4,1,2,6,,,19.0,1.0,,1.0,2.0,1.0,,,,3.0,3.0,,,1.0,,,52.0
37,"Goodes, Adam",9,5,4,13,1,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,6.0,10.0,1.0,1.0,1.0,1.0,,94.0
39,"Grundy, Heath",7,8,14,21,,,,4.0,6.0,,1.0,2.0,,2.0,,9.0,12.0,2.0,,6.0,,,96.0
1,"Hall, Barry",12,7,3,15,3,3.0,,1.0,,2.0,,5.0,1.0,2.0,,6.0,9.0,2.0,5.0,2.0,,,96.0
15,"Jack, Kieren",6,3,6,12,1,,,1.0,,3.0,1.0,2.0,,,,4.0,8.0,,1.0,2.0,,,60.0
16,"Jolly, Darren",3,4,5,8,1,,22.0,1.0,1.0,2.0,,4.0,,2.0,,2.0,6.0,,1.0,,,,58.0
17,"Kennelly, Tadhg",12,5,10,22,,1.0,,,1.0,3.0,1.0,1.0,,1.0,,4.0,16.0,,,4.0,2.0,1.0,85.0
31,"Kirk, Brett",13,1,11,24,,,,9.0,1.0,4.0,5.0,4.0,3.0,1.0,,8.0,15.0,,,,,,83.0
29,"Mattner, Martin",11,4,9,20,,,,10.0,5.0,3.0,2.0,2.0,,,,4.0,13.0,,,4.0,2.0,,94.0
3,"McVeigh, Jarrad",6,2,6,12,,1.0,,2.0,2.0,2.0,,1.0,,,,1.0,9.0,,1.0,2.0,,,70.0
33,"Moore, Jarred",8,1,4,12,3,,,1.0,,4.0,2.0,2.0,2.0,1.0,,6.0,6.0,,,,,,77.0
5,"OKeefe, Ryan",11,6,9,20,,,,2.0,,4.0,1.0,,,,,3.0,18.0,,,3.0,,1.0,93.0
25,"Richards, Ted",7,5,7,14,,,,1.0,2.0,,,3.0,3.0,2.0,,6.0,7.0,,2.0,2.0,4.0,,92.0
30,"Roberts-Thomson, Lewis",8,2,7,15,,,,,1.0,2.0,1.0,3.0,,1.0,,4.0,10.0,,,1.0,,,94.0
13,"Veszpremi, Patrick",6,3,2,8,1,2.0,,2.0,,1.0,,2.0,1.0,,,3.0,5.0,1.0,2.0,,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,78,157,334,10,13.0,43.0,53.0,32.0,52.0,35.0,52.0,18.0,19.0,,109.0,223.0,6.0,17.0,45.0,16.0,5.0,
Opposition,Opposition,213,96,118,331,18,10.0,29.0,61.0,40.0,51.0,38.0,39.0,19.0,18.0,6.0,116.0,215.0,10.0,16.0,40.0,24.0,8.0,
