St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Attard, Jayden",4,,1,5,1,,,1.0,3.0,1.0,1.0,,,,,,4.0,,,1.0,,,43.0
10,"Baker, Steven",6,8,11,17,,,,3.0,3.0,,,1.0,1.0,1.0,,7.0,10.0,1.0,,6.0,1.0,,95.0
14,"Ball, Luke",14,3,9,23,,,,9.0,1.0,3.0,5.0,1.0,3.0,1.0,,7.0,17.0,,,1.0,,,70.0
27,"Blake, Jason",7,3,6,13,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,,8.0,4.0,,1.0,2.0,,,93.0
3,"Clarke, Xavier",10,6,3,13,1,3.0,,2.0,1.0,3.0,1.0,3.0,1.0,2.0,,5.0,10.0,,2.0,1.0,5.0,1.0,74.0
26,"Dal Santo, Nick",7,,6,13,1,,1.0,6.0,,4.0,5.0,2.0,2.0,1.0,,6.0,7.0,,,1.0,,,88.0
17,"Fiora, Aaron",6,2,3,9,,,,5.0,1.0,2.0,2.0,3.0,,3.0,,4.0,5.0,,,1.0,,2.0,77.0
6,"Fisher, Leigh",3,3,2,5,,,,,1.0,2.0,2.0,1.0,,1.0,,2.0,3.0,,,1.0,,,80.0
25,"Fisher, Sam",9,8,1,10,,,1.0,,2.0,1.0,,4.0,,2.0,,,10.0,,,,4.0,,100.0
9,"Gehrig, Fraser",3,,1,4,2,,,1.0,,,,1.0,1.0,1.0,,3.0,1.0,,,,,,81.0
19,"Gilbert, Sam",13,6,6,19,,1.0,,3.0,5.0,3.0,1.0,5.0,2.0,2.0,,10.0,10.0,,,7.0,3.0,,98.0
1,"Gram, Jason",7,1,5,12,,1.0,,,1.0,3.0,,2.0,,,,2.0,11.0,,,4.0,2.0,,98.0
35,"Harvey, Robert",3,1,10,13,,,,4.0,1.0,,3.0,1.0,,,,7.0,5.0,,,,,,80.0
7,"Hayes, Lenny",10,3,9,19,1,,,6.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,10.0,9.0,,,,2.0,,79.0
8,"Hudghton, Max",7,6,4,11,,,,3.0,3.0,,,,2.0,,,3.0,9.0,,,9.0,,,92.0
38,"Jones, Clinton",6,1,2,8,,,,1.0,,1.0,,4.0,,1.0,,4.0,4.0,,,,,,54.0
23,"Koschitzke, Justin",6,4,8,14,,,8.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,,6.0,7.0,,,4.0,,,80.0
31,"Maguire, Matt",9,4,4,13,,,,4.0,1.0,5.0,,2.0,1.0,1.0,,7.0,7.0,,,3.0,,1.0,82.0
44,"Milne, Stephen",8,4,2,10,2,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,3.0,7.0,,1.0,,,,95.0
11,"Montagna, Leigh",15,2,11,26,,,,1.0,3.0,5.0,2.0,2.0,3.0,1.0,,9.0,16.0,,,2.0,4.0,1.0,84.0
12,"Riewoldt, Nick",11,5,2,13,1,1.0,1.0,1.0,,1.0,,2.0,4.0,,,8.0,4.0,2.0,3.0,,,1.0,100.0
29,"Rix, Michael",,2,4,4,,,12.0,7.0,,1.0,2.0,3.0,2.0,2.0,,3.0,1.0,1.0,,2.0,,,58.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,164,72,110,274,9,11.0,24.0,60.0,34.0,41.0,34.0,44.0,27.0,25.0,2.0,114.0,161.0,4.0,7.0,45.0,21.0,6.0,
Opposition,Opposition,206,119,111,317,12,10.0,36.0,74.0,31.0,47.0,29.0,52.0,26.0,27.0,4.0,106.0,208.0,15.0,15.0,39.0,18.0,8.0,
