Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",8,7,1,9,1,1.0,,1.0,,1.0,,1.0,,,,,9.0,,2.0,,,,78.0
15,"Anderson, Noah",16,7,13,29,,,,2.0,3.0,3.0,4.0,5.0,1.0,2.0,,10.0,18.0,,,,,1.0,92.0
31,"Andrew, Mac",11,6,7,18,,,,,5.0,1.0,,5.0,1.0,2.0,,6.0,12.0,1.0,,5.0,,,91.0
10,"Ballard, Charlie",13,10,10,23,,,,1.0,,1.0,,3.0,,1.0,,6.0,17.0,,,4.0,,,87.0
16,"Berry, Tom",7,3,6,13,,,,1.0,2.0,2.0,2.0,2.0,,,,5.0,7.0,,,1.0,,2.0,76.0
33,"Clohesy, Sam",9,4,4,13,,,,2.0,2.0,2.0,,3.0,,,,3.0,9.0,,,1.0,2.0,,81.0
25,"Collins, Sam",13,12,5,18,,,,6.0,3.0,1.0,1.0,,3.0,,,5.0,13.0,1.0,,11.0,,,98.0
8 ↓,"Fiorini, Brayden",7,6,9,16,,,,1.0,2.0,3.0,,2.0,,,,2.0,14.0,,,1.0,,,53.0
3,"Flanders, Sam",30,13,12,42,,,,2.0,8.0,2.0,1.0,3.0,2.0,,2.0,9.0,25.0,,,,2.0,,86.0
26,"Graham, Will",7,3,3,10,,,,3.0,,3.0,1.0,2.0,3.0,1.0,,6.0,6.0,,,2.0,,,73.0
7,"Holman, Nick",4,4,6,10,,,,5.0,,2.0,1.0,2.0,,2.0,,3.0,7.0,1.0,,,,,74.0
19,"Humphrey, Bailey",1,,2,3,,,,1.0,,2.0,,,,,,1.0,2.0,,,1.0,,,73.0
40,"Jeffrey, Joel",21,12,8,29,,,,2.0,4.0,8.0,1.0,2.0,,1.0,,4.0,25.0,,1.0,,,,79.0
34,"King, Ben",6,6,1,7,2,,,,,,,1.0,,,,2.0,5.0,2.0,3.0,1.0,,,88.0
22,"Long, Ben",8,2,2,10,1,,,4.0,,1.0,2.0,2.0,3.0,,,7.0,4.0,,1.0,2.0,,2.0,87.0
13,"Lukosius, Jack",9,6,2,11,,2.0,,2.0,1.0,1.0,,,,,,4.0,7.0,2.0,1.0,3.0,,,83.0
11,"Miller, Touk",7,1,7,14,1,,,2.0,1.0,1.0,4.0,5.0,1.0,2.0,,8.0,6.0,,,1.0,,,79.0
49,"Moyle, Ned",5,3,4,9,,,32.0,3.0,,2.0,4.0,2.0,1.0,1.0,,8.0,1.0,3.0,,3.0,,,82.0
18,"Rowell, Matt",5,1,14,19,1,,,7.0,2.0,2.0,2.0,4.0,1.0,2.0,,11.0,8.0,,,,2.0,,85.0
6,"Sexton, Alex",22,16,7,29,,,,1.0,4.0,4.0,,3.0,1.0,1.0,,3.0,26.0,,,,,,75.0
24 ↑,"Swallow, David",5,2,4,9,1,,,2.0,2.0,,2.0,3.0,1.0,,,5.0,4.0,,1.0,1.0,,,36.0
32,"Uwland, Bodhi",18,13,5,23,,,,5.0,10.0,1.0,,,1.0,,,4.0,20.0,1.0,,4.0,,,86.0
17,"Walter, Jed",1,,4,5,,,2.0,3.0,,2.0,,1.0,,,,2.0,3.0,,,4.0,,,60.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,137,136,369,7,6.0,34.0,56.0,49.0,45.0,25.0,51.0,19.0,15.0,2.0,114.0,248.0,11.0,9.0,45.0,6.0,5.0,
Opposition,Opposition,214,83,135,349,7,9.0,25.0,60.0,36.0,56.0,35.0,56.0,15.0,19.0,4.0,135.0,224.0,11.0,11.0,45.0,8.0,4.0,
