Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",4,3.0,4,8,1.0,1.0,,3.0,,,,2.0,,1.0,,4,4.0,2.0,3.0,1.0,,,87.0
17,"Cooney, Adam",17,6.0,16,33,,1.0,,6.0,3.0,4.0,4.0,2.0,1.0,1.0,,13,20.0,,,2.0,,1.0,89.0
6,"Dahlhaus, Luke",4,1.0,9,13,2.0,,,2.0,1.0,,,4.0,,1.0,,5,8.0,,,,,,75.0
29,"Dickson, Tory",8,5.0,6,14,2.0,,,3.0,1.0,2.0,,,2.0,,,6,8.0,1.0,,,,,80.0
13,"Giansiracusa, Daniel",14,8.0,14,28,2.0,,,3.0,1.0,6.0,,,3.0,,1.0,11,18.0,2.0,3.0,,,,86.0
44,"Goodes, Brett",10,2.0,7,17,,,,4.0,4.0,1.0,2.0,1.0,3.0,1.0,,8,7.0,,,1.0,1.0,,64.0
1,"Grant, Jarrad",10,8.0,6,16,1.0,4.0,,5.0,,2.0,,,,,,2,14.0,,4.0,,,2.0,91.0
16,"Griffen, Ryan",17,3.0,20,37,2.0,,1.0,2.0,1.0,5.0,5.0,4.0,3.0,3.0,3.0,13,25.0,,,2.0,2.0,2.0,91.0
24 ↓,"Hrovat, Nathan",7,3.0,5,12,,1.0,,,1.0,3.0,,2.0,,,,2,9.0,,1.0,,,,52.0
26 ↑,"Hunter, Lachie",2,,1,3,,,,,,2.0,,,1.0,,,4,,,,1.0,,,29.0
19,"Jones, Liam",8,5.0,1,9,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,5,3.0,2.0,4.0,1.0,,,87.0
21,"Liberatore, Tom",13,4.0,15,28,,,,5.0,2.0,1.0,5.0,4.0,1.0,3.0,,15,13.0,,,1.0,,,83.0
11,"Macrae, Jack",6,4.0,17,23,,,,5.0,1.0,3.0,2.0,3.0,2.0,1.0,,9,15.0,1.0,1.0,2.0,,1.0,76.0
27,"Minson, Will",2,3.0,9,11,,,32.0,4.0,,,2.0,4.0,1.0,4.0,,4,7.0,,,3.0,,,92.0
38,"Morris, Dale",6,5.0,4,10,,,,1.0,1.0,,1.0,,,,,3,7.0,1.0,,3.0,,,93.0
2,"Murphy, Robert",15,1.0,5,20,,,,2.0,11.0,1.0,,3.0,,,,2,12.0,,,2.0,1.0,,91.0
42,"Picken, Liam",7,1.0,5,12,,,,4.0,1.0,1.0,,4.0,,1.0,,3,9.0,,,3.0,,,93.0
23,"Roughead, Jordan",4,1.0,4,8,,,,5.0,2.0,,1.0,1.0,2.0,,,2,6.0,,,6.0,,,96.0
25,"Stevens, Koby",8,4.0,11,19,,1.0,,8.0,2.0,1.0,4.0,4.0,1.0,2.0,,7,13.0,,,1.0,,,83.0
32,"Talia, Michael",7,2.0,5,12,,,1.0,1.0,2.0,,1.0,3.0,,1.0,,3,9.0,,,6.0,,,96.0
15,"Tutt, Jason",8,2.0,6,14,,,,,1.0,5.0,,2.0,,,,2,12.0,,,2.0,,,78.0
3,"Wallis, Mitch",3,1.0,12,15,,,,2.0,,1.0,5.0,1.0,1.0,1.0,,8,7.0,,,,,,87.0
Totals,Totals,180,72.0,182,362,11.0,10.0,35.0,66.0,35.0,39.0,33.0,46.0,23.0,21.0,4.0,131,226.0,9.0,16.0,37.0,4.0,6.0,
Opposition,Opposition,209,97.0,136,345,13.0,17.0,44.0,73.0,21.0,49.0,38.0,46.0,21.0,23.0,2.0,119,217.0,8.0,13.0,43.0,4.0,10.0,
