North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
15,"Abraham, Winston",23y 312d,57 (31-0-26 54.39%),90 (1.58),19 (13-0-6 68.42%),35 (1.84)
33,"Allison, Brett",30y 73d,206 (113-1-92 55.10%),261 (1.27),←,
11,"Archer, Glenn",25y 136d,134 (84-0-50 62.69%),86 (0.64),←,
26,"Bell, Peter",22y 159d,69 (44-0-25 63.77%),63 (0.91),67 (44-0-23 65.67%),61 (0.91)
12,"Blakey, John",32y 14d,268 (136-0-132 50.75%),83 (0.31),133 (84-0-49 63.16%),45 (0.34)
16,"Capuano, Mathew",22y 339d,43 (31-0-12 72.09%),12 (0.28),←,
18,"Carey, Wayne",27y 72d,181 (109-0-72 60.22%),467 (2.58),←,
9,"Chandler, Brett",23y 27d,66 (25-0-41 37.88%),8 (0.12),38 (24-0-14 63.16%),6 (0.16)
17,"Freeborn, Glenn",25y 182d,49 (33-0-16 67.35%),26 (0.53),←,
6,"Grant, Shannon",21y 110d,77 (45-1-31 59.09%),73 (0.95),19 (13-0-6 68.42%),35 (1.84)
29,"Harvey, Brent",20y 85d,35 (23-0-12 65.71%),36 (1.03),←,
34,"King, David",26y 153d,105 (67-0-38 63.81%),33 (0.31),←,
4,"Martyn, Mick",29y 341d,216 (124-1-91 57.64%),14 (0.06),←,
5,"McCartney, Jason",24y 146d,91 (44-0-47 48.35%),49 (0.54),16 (10-0-6 62.50%),1 (0.06)
31,"McKernan, Corey",24y 231d,108 (73-0-35 67.59%),115 (1.06),←,
28,"Pickett, Byron",20y 361d,20 (13-0-7 65.00%),,←,
13,"Pike, Martin",25y 266d,97 (37-0-60 38.14%),50 (0.52),37 (25-0-12 67.57%),10 (0.27)
22,"Roberts, Mark",33y 40d,195 (100-0-95 51.28%),165 (0.85),118 (74-0-44 62.71%),146 (1.24)
8,"Scott, Robert",29y 159d,223 (135-1-87 60.76%),213 (0.96),91 (60-0-31 65.93%),49 (0.54)
24,"Sholl, Craig",30y 220d,194 (113-0-81 58.25%),117 (0.60),←,
37,"Simpson, Adam",22y 172d,59 (42-0-17 71.19%),27 (0.46),←,
10,"Stevens, Anthony",27y 36d,175 (105-0-70 60.00%),83 (0.47),←,
Totals,Totals,25y 315d,2668 (1527-4-1137 57.23%),2071 (0.78),,
C,"Pagan, Denis",50y 317d,139 (89-0-50 64.03%),,←,
