Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",23y 280d,54 (21-0-33 38.89%),13 (0.24),←,
17,"Cooney, Adam",20y 246d,51 (21-0-30 41.18%),45 (0.88),←,
4,"Cross, Daniel",23y 65d,56 (22-1-33 40.18%),10 (0.18),←,
10,"Eagleton, Nathan",27y 205d,182 (80-3-99 44.78%),164 (0.90),126 (54-1-71 43.25%),119 (0.94)
9,"Gilbee, Lindsay",24y 330d,83 (34-1-48 41.57%),45 (0.54),←,
3,"Grant, Chris",33y 172d,322 (164-5-153 51.71%),535 (1.66),←,
16,"Griffen, Ryan",19y 311d,27 (14-0-13 51.85%),12 (0.44),←,
8,"Hahn, Mitch",25y 24d,100 (38-1-61 38.50%),64 (0.64),←,
25,"Hargrave, Ryan",24y 312d,80 (30-2-48 38.75%),21 (0.26),←,
19,"Higgins, Shaun",18y 91d,2 (1-0-1 50.00%),2 (1.00),←,
6,"Johnson, Brad",29y 320d,264 (120-5-139 46.40%),356 (1.35),←,
36,"Lake, Brian",24y 96d,63 (22-0-41 34.92%),8 (0.13),←,
23,"McMahon, Jordan",23y 7d,82 (29-2-51 36.59%),32 (0.39),←,
43,"Montgomery, Brett",33y 2d,194 (122-3-69 63.66%),109 (0.56),68 (44-1-23 65.44%),58 (0.85)
38,"Morris, Dale",23y 156d,27 (16-0-11 59.26%),1 (0.04),←,
15,"Power, Sam",22y 336d,56 (18-1-37 33.04%),11 (0.20),←,
1,"Ray, Farren",20y 72d,28 (11-0-17 39.29%),12 (0.43),←,
30,"Robbins, Matthew",29y 26d,123 (51-2-70 42.28%),94 (0.76),116 (47-2-67 41.38%),94 (0.81)
34,"Skipper, Wayde",23y 94d,34 (14-1-19 42.65%),13 (0.38),←,
5,"Smith, Rohan",33y 3d,286 (136-5-145 48.43%),239 (0.84),←,
11,"Street, Peter",25y 362d,51 (19-1-31 38.24%),10 (0.20),34 (12-0-22 35.29%),7 (0.21)
7,"West, Scott",31y 201d,286 (132-4-150 46.85%),100 (0.35),←,
Totals,Totals,25y 185d,2451 (1115-37-1299 45.49%),1896 (0.77),,
C,"Eade, Rodney",48y 60d,184 (98-2-84 53.80%),,32 (17-0-15 53.13%),
