Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Bentley, Greg",4,,5,9,,1.0,,3.0,,2.0,1.0,,,,,5.0,4.0,,,3.0,,,80.0
20,"Brogan, Dean",2,3,6,8,,,29.0,1.0,,1.0,1.0,3.0,1.0,3.0,,1.0,6.0,,,5.0,,,70.0
8,"Burgoyne, Shaun",17,5,10,27,,3.0,,8.0,3.0,7.0,9.0,,,,,15.0,12.0,,1.0,3.0,2.0,,86.0
27,"Carlile, Alipate",9,2,3,12,,,,2.0,5.0,,1.0,1.0,,1.0,,2.0,7.0,,,1.0,,,96.0
25,"Cassisi, Domenic",17,2,9,26,,,,13.0,3.0,4.0,8.0,1.0,5.0,,,16.0,11.0,,,1.0,,1.0,85.0
30,"Chaplin, Troy",8,1,10,18,,1.0,,3.0,3.0,1.0,2.0,2.0,,,,4.0,12.0,,,6.0,1.0,,90.0
35,"Cornes, Chad",8,2,8,16,,1.0,,1.0,,3.0,1.0,5.0,3.0,3.0,,9.0,7.0,,,3.0,,1.0,94.0
18,"Cornes, Kane",11,5,12,23,,1.0,,3.0,3.0,,,5.0,2.0,1.0,,8.0,14.0,,,2.0,,,94.0
33,"Ebert, Brett",10,5,,10,4,1.0,,3.0,,3.0,,2.0,1.0,1.0,,6.0,4.0,1.0,4.0,,,,87.0
5,"Lade, Brendon",4,3,3,7,,,15.0,6.0,,,1.0,3.0,,3.0,,2.0,5.0,,1.0,2.0,,,52.0
44,"Logan, Tom",6,2,4,10,,,,6.0,,3.0,,3.0,,1.0,,4.0,6.0,1.0,,2.0,,,90.0
12,"Lonie, Nathan",12,5,9,21,1,,,4.0,2.0,1.0,2.0,2.0,,,,6.0,14.0,,,3.0,,,75.0
26,"Lower, Nick",6,1,7,13,,,,2.0,1.0,1.0,3.0,,,,,7.0,6.0,,,6.0,,,81.0
4,"Motlop, Daniel",8,5,4,12,4,,,3.0,,4.0,1.0,3.0,1.0,2.0,1.0,6.0,6.0,2.0,4.0,3.0,,1.0,79.0
16,"Pearce, Danyle",17,1,7,24,3,1.0,,6.0,,4.0,2.0,3.0,1.0,2.0,3.0,10.0,15.0,,1.0,2.0,1.0,,84.0
36,"Pettigrew, Michael",7,2,3,10,,,,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,5.0,5.0,1.0,,4.0,,,77.0
15,"Rodan, David",6,1,8,14,,,,2.0,,1.0,7.0,1.0,2.0,,,11.0,4.0,,,2.0,3.0,,89.0
3,"Salopek, Steven",22,7,11,33,,,,2.0,5.0,6.0,2.0,5.0,1.0,3.0,2.0,7.0,26.0,1.0,1.0,,,2.0,82.0
9,"Surjan, Jacob",4,3,5,9,,,,7.0,1.0,1.0,1.0,,,,,3.0,6.0,1.0,,5.0,,,74.0
6,"Thomson, Adam",1,3,9,10,,1.0,,6.0,,,1.0,3.0,,1.0,,3.0,7.0,,,3.0,,,80.0
1,"Tredrea, Warren",12,7,6,18,,1.0,1.0,2.0,,7.0,2.0,2.0,,1.0,,11.0,6.0,2.0,1.0,,,2.0,90.0
39,"Westhoff, Justin",7,6,7,14,1,,,3.0,,3.0,,2.0,,1.0,,4.0,10.0,1.0,1.0,1.0,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,71,146,344,13,14.0,45.0,87.0,30.0,53.0,46.0,48.0,19.0,24.0,6.0,145.0,193.0,10.0,14.0,57.0,7.0,7.0,
Opposition,Opposition,203,93,133,336,11,14.0,44.0,85.0,35.0,44.0,43.0,54.0,24.0,19.0,,134.0,204.0,11.0,5.0,57.0,12.0,8.0,
