Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Caddy, Nate",9,3,2,11,2,1.0,,2.0,,3.0,,3.0,2.0,,,7.0,4.0,2.0,1.0,2.0,1.0,1.0,79.0
6 ↓,"Caldwell, Jye",11,3,9,20,1,,,6.0,2.0,1.0,3.0,3.0,2.0,2.0,,10.0,11.0,,1.0,1.0,,,63.0
13,"Cox, Nik",9,5,2,11,3,,,3.0,1.0,2.0,1.0,4.0,2.0,1.0,,8.0,5.0,2.0,2.0,,,,78.0
2,"Draper, Sam",9,5,5,14,1,1.0,21.0,1.0,,5.0,5.0,2.0,2.0,1.0,,8.0,6.0,3.0,2.0,4.0,,1.0,84.0
22,"Durham, Sam",13,3,14,27,1,,,5.0,2.0,7.0,8.0,8.0,1.0,4.0,1.0,12.0,16.0,,,1.0,4.0,1.0,80.0
28,"Duursma, Xavier",11,8,11,22,,,,,3.0,4.0,1.0,,1.0,,,4.0,18.0,,,1.0,1.0,,79.0
17,"Goldstein, Todd",,,5,5,,,19.0,3.0,,,3.0,1.0,1.0,1.0,,4.0,2.0,,,3.0,,,59.0
11,"Gresham, Jade",6,1,6,12,2,,,2.0,1.0,1.0,2.0,5.0,,2.0,,5.0,7.0,,,1.0,,,70.0
35,"Guelfi, Matt",2,1,4,6,,,,3.0,,,,,1.0,,,3.0,3.0,,,2.0,,1.0,59.0
23,"Jones, Harry",6,3,2,8,2,,,1.0,,1.0,1.0,1.0,,,,6.0,2.0,2.0,1.0,2.0,,,89.0
29,"Kelly, Jake",11,4,5,16,,,,3.0,4.0,1.0,,1.0,,,,2.0,15.0,,,3.0,,1.0,86.0
4,"Langford, Kyle",15,12,7,22,2,1.0,,3.0,2.0,5.0,,3.0,,1.0,,7.0,15.0,1.0,5.0,2.0,,,97.0
15,"Laverde, Jayden",10,8,7,17,,,,1.0,3.0,,1.0,1.0,,,,3.0,14.0,,,5.0,,,92.0
37,"Martin, Nic",12,6,10,22,,,,6.0,,4.0,1.0,3.0,2.0,1.0,,9.0,13.0,1.0,,,,1.0,97.0
1,"McGrath, Andrew",16,2,7,23,,,,5.0,5.0,2.0,2.0,3.0,3.0,,,9.0,10.0,1.0,,1.0,5.0,,88.0
32,"McKay, Ben",5,5,14,19,,,,3.0,1.0,1.0,,3.0,,,,12.0,7.0,1.0,,11.0,,,100.0
47,"Menzie, Jye",6,2,7,13,,,,,,4.0,,4.0,,,,7.0,5.0,,,,,,77.0
7,"Merrett, Zach",17,1,13,30,1,1.0,,5.0,,7.0,8.0,2.0,2.0,,2.0,13.0,16.0,,1.0,2.0,,2.0,83.0
16 ↑,"Perkins, Archie",2,,,2,,,,3.0,1.0,,,,1.0,,,1.0,,,,1.0,,,17.0
27,"Redman, Mason",17,5,7,24,1,,,1.0,3.0,5.0,,2.0,,,,,19.0,,,1.0,4.0,1.0,86.0
14,"Ridley, Jordan",14,6,8,22,,,,2.0,4.0,1.0,,,,,,5.0,13.0,,,6.0,1.0,,90.0
9,"Shiel, Dylan",11,4,10,21,,,,4.0,3.0,2.0,3.0,4.0,,2.0,,6.0,13.0,,,,,1.0,66.0
25,"Stringer, Jake",3,2,6,9,1,,,4.0,1.0,4.0,3.0,1.0,,,,5.0,4.0,,,,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,89,161,376,17,11.0,40.0,66.0,36.0,60.0,42.0,54.0,20.0,15.0,3.0,146.0,218.0,13.0,13.0,49.0,16.0,11.0,
Opposition,Opposition,192,71,155,347,17,13.0,49.0,58.0,42.0,53.0,40.0,51.0,15.0,20.0,3.0,132.0,207.0,7.0,9.0,40.0,3.0,10.0,
