Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bugg, Tomas",12,2,9,21,,,,1.0,4.0,4.0,,1.0,,1.0,,4.0,17.0,,,1.0,,,76.0
20,"Garland, Colin",5,3,6,11,,,,2.0,1.0,1.0,,,,,,4.0,6.0,1.0,,5.0,,,70.0
36,"Garlett, Jeff",6,2,3,9,1,1.0,,4.0,,7.0,1.0,3.0,2.0,1.0,,4.0,5.0,,,,,,94.0
11,"Gawn, Max",5,8,13,18,2,,48.0,4.0,,,5.0,1.0,1.0,,,11.0,8.0,4.0,2.0,7.0,,,85.0
43,"Harmes, James",7,5,7,14,,,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,4.0,12.0,,,1.0,,1.0,79.0
1,"Hogan, Jesse",13,11,3,16,3,4.0,,1.0,,2.0,,2.0,,1.0,,7.0,9.0,5.0,7.0,,,,94.0
29,"Hunt, Jayden",8,5,8,16,,,,1.0,1.0,4.0,2.0,2.0,1.0,2.0,,6.0,10.0,1.0,,1.0,2.0,,84.0
39,"Jetta, Neville",8,2,10,18,,,,3.0,2.0,,,2.0,1.0,,,8.0,7.0,1.0,,6.0,1.0,,86.0
2,"Jones, Nathan",19,5,9,28,,1.0,,3.0,,8.0,6.0,3.0,3.0,1.0,,13.0,15.0,,,1.0,,,81.0
35,"Kennedy, Ben",5,2,2,7,,,,1.0,,2.0,1.0,,,,,3.0,5.0,,,,,,69.0
16,"Kent, Dean",12,6,2,14,1,1.0,,3.0,,4.0,1.0,8.0,2.0,2.0,,4.0,10.0,1.0,1.0,1.0,1.0,1.0,90.0
28,"McDonald, Oscar",4,4,11,15,,,,2.0,2.0,1.0,,2.0,1.0,2.0,,6.0,9.0,,,7.0,,1.0,82.0
25,"McDonald, Tom",16,8,5,21,,,,1.0,3.0,,,2.0,1.0,1.0,,5.0,18.0,,,9.0,1.0,,94.0
30,"Neal-Bullen, Alex",4,4,10,14,1,,,1.0,1.0,,,2.0,,1.0,,5.0,8.0,,1.0,,,,72.0
19,"Newton, Ben",6,2,8,14,,,,2.0,,1.0,1.0,2.0,,,,7.0,7.0,,,1.0,,,77.0
5,"Petracca, Christian",6,2,8,14,,1.0,,1.0,2.0,2.0,2.0,3.0,1.0,2.0,,5.0,9.0,,,1.0,,1.0,79.0
15,"Stretch, Billy",10,5,11,21,,,,,2.0,3.0,3.0,1.0,1.0,,,7.0,13.0,,,,,2.0,78.0
12,"Tyson, Dom",7,2,8,15,,2.0,,2.0,2.0,2.0,2.0,,1.0,,,5.0,11.0,,,,,,75.0
23,"Vince, Bernie",12,4,9,21,,1.0,,5.0,2.0,3.0,2.0,3.0,2.0,2.0,,5.0,16.0,,,2.0,1.0,,89.0
7,"Viney, Jack",8,3,10,18,,,,6.0,3.0,2.0,5.0,2.0,1.0,2.0,,8.0,10.0,,,,,1.0,78.0
42,"Wagner, Josh",13,4,8,21,,,,1.0,4.0,1.0,,6.0,2.0,1.0,,6.0,16.0,,,3.0,,1.0,89.0
4,"Watts, Jack",10,8,3,13,2,1.0,6.0,,,4.0,,1.0,1.0,1.0,,5.0,9.0,1.0,2.0,1.0,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,97,163,359,10,16.0,55.0,46.0,31.0,53.0,32.0,48.0,22.0,21.0,,132.0,230.0,14.0,13.0,47.0,6.0,8.0,
Opposition,Opposition,204,92,173,377,18,13.0,20.0,61.0,30.0,54.0,33.0,49.0,21.0,23.0,6.0,124.0,254.0,11.0,15.0,47.0,10.0,17.0,
